max,min,CPF,ICRO,STO,Rand
244.9364,152.3496,0.6767,0.5461,0.689,0.8606
223.9121,128.7779,0.6269,0.6914,0.5789,0.8118
227.1443,122.2402,0.6238,0.654,0.551,0.8629
220.4555,131.208,0.6986,0.7006,0.6227,0.8662
229.5856,131.5172,0.6008,0.6618,0.7333,0.7093
240.898,137.5359,0.6234,0.7168,0.5726,0.8432
232.0747,135.8169,0.7485,0.7667,0.6688,0.8223
224.3861,134.2557,0.6703,0.6789,0.6762,0.8957
209.4677,114.0631,0.5979,0.7321,0.7161,0.8582
241.1555,136.2589,0.6789,0.586,0.8233,0.7688
242.6038,134.3519,0.6178,0.725,0.7026,0.6254
218.3853,129.8299,0.7427,0.7506,0.598,0.8299
242.1548,147.1134,0.6941,0.7328,0.6815,0.8348
253.8001,149.7001,0.7306,0.7265,0.721,0.9458
223.6253,131.7356,0.6692,0.5105,0.6487,0.8634
229.534,130.0897,0.5077,0.6622,0.5915,0.765
244.3995,145.0854,0.5724,0.6707,0.6154,0.883
210.5224,113.8544,0.655,0.5126,0.5817,0.7333
232.7178,136.7421,0.6723,0.6995,0.6273,0.7962
230.1071,134.2696,0.5974,0.5979,0.6191,0.729
211.3943,116.708,0.6717,0.6832,0.7768,0.8582
220.6719,130.1782,0.7227,0.734,0.5961,0.7469
232.7089,140.0566,0.6621,0.6868,0.5993,0.8288
215.3934,132.9886,0.6089,0.6211,0.7464,0.9215
242.2244,147.2823,0.6323,0.607,0.6891,0.7586
231.097,127.8039,0.6818,0.6087,0.6631,0.9485
241.9286,140.6339,0.6767,0.6373,0.6986,0.7145
233.6248,132.3126,0.6676,0.6988,0.6173,0.8818
222.4008,133.8984,0.7931,0.7879,0.6354,0.8012
246.6726,160.5664,0.6302,0.6835,0.6364,0.7693
252.7842,154.1245,0.5745,0.4925,0.7012,0.7604
234.9692,144.2856,0.762,0.7324,0.6783,0.8039
218.6744,127.6327,0.6384,0.6635,0.5865,0.8745
249.9339,148.6616,0.5935,0.7048,0.5977,0.9345
214.2787,120.7914,0.6222,0.6297,0.6302,0.7269
204.4112,125.8705,0.7671,0.7533,0.5864,0.933
239.5388,147.085,0.6751,0.7192,0.6065,0.8673
251.0588,155.9988,0.7056,0.6575,0.7144,0.8934
233.3347,140.2969,0.656,0.8212,0.5813,0.9295
208.9971,114.6833,0.7554,0.5772,0.7032,0.7665
210.7058,118.5466,0.5727,0.7546,0.6546,0.8049
248.829,140.4673,0.5575,0.6793,0.6534,0.7965
218.4403,127.3264,0.6677,0.7092,0.5848,0.8837
232.0061,131.7,0.658,0.6374,0.59,0.8899
248.4124,147.019,0.6384,0.7147,0.6736,0.7659
197.5958,112.4069,0.6673,0.7199,0.6465,0.7733
242.9841,154.9369,0.7009,0.7222,0.5636,0.9399
236.6407,140.2488,0.6977,0.6845,0.6507,0.7841
239.7266,151.9592,0.6764,0.6843,0.6886,0.839
242.3382,142.6928,0.7581,0.7104,0.7173,0.8637
216.1232,118.7962,0.6218,0.6736,0.6132,0.8402
227.5611,132.2094,0.557,0.6305,0.625,0.8819
227.6259,121.6021,0.6956,0.7013,0.6245,0.6824
217.6209,134.1756,0.7082,0.6253,0.6168,0.9983
223.7911,130.7854,0.6758,0.6238,0.5979,0.8069
217.2307,125.3928,0.7447,0.6763,0.6614,0.7159
261.0496,157.4725,0.6508,0.7138,0.5919,0.8575
190.3472,100.7274,0.6521,0.6782,0.7205,0.8884
212.9916,120.1867,0.6195,0.7457,0.7858,0.8624
226.2869,129.1488,0.8038,0.5796,0.7296,0.8077
244.6034,150.8348,0.7291,0.6987,0.5862,0.8834
214.9939,120.5589,0.5861,0.7526,0.6663,0.7778
236.8243,129.1817,0.582,0.7263,0.7743,0.8258
230.451,143.2594,0.7105,0.5532,0.7559,0.8189
214.8562,113.6693,0.7043,0.7232,0.6196,0.8431
247.1213,138.4847,0.5143,0.7167,0.6687,0.752
238.964,141.1003,0.6014,0.6249,0.622,0.6995
222.5189,126.3108,0.5331,0.62,0.6282,0.7484
234.4721,145.0103,0.6974,0.7378,0.7709,0.7999
232.6454,138.9045,0.6404,0.6695,0.5896,0.7562
223.5894,124.6476,0.5306,0.6449,0.6867,0.8728
242.0794,132.258,0.5855,0.6505,0.6406,0.72
214.1074,121.2857,0.6093,0.6517,0.6415,0.8973
227.6315,137.6982,0.6484,0.7079,0.7969,0.9751
217.943,133.2657,0.6682,0.726,0.7228,0.8754
219.2574,132.2374,0.7524,0.7252,0.6588,0.8525
212.8505,122.1336,0.6675,0.6669,0.6263,0.8016
198.5088,112.9274,0.7206,0.6915,0.6442,0.8998
237.9842,124.8579,0.5912,0.748,0.644,0.637
220.7219,131.6871,0.7973,0.5481,0.7493,0.7893
217.2673,123.646,0.6594,0.6696,0.6867,0.7691
239.0429,138.2412,0.6278,0.5946,0.6387,0.6703
234.3373,121.5251,0.632,0.7187,0.6779,0.9235
235.2195,137.0763,0.5734,0.7546,0.6106,0.8104
213.1642,122.8683,0.663,0.5917,0.6443,0.7256
216.2779,125.1135,0.6319,0.6602,0.6009,0.9362
240.3075,133.7394,0.6783,0.4968,0.6178,0.8521
225.2531,126.2768,0.7452,0.7235,0.8023,0.7551
214.7826,114.6378,0.6403,0.5436,0.7026,0.8634
219.1693,121.2595,0.6186,0.6877,0.7921,0.846
220.8536,131.7005,0.6051,0.7413,0.4978,0.6692
250.9806,141.4624,0.5887,0.5285,0.5851,0.813
217.2805,117.5694,0.6918,0.7018,0.6673,0.824
237.4703,141.0076,0.6613,0.5641,0.6407,0.8866
269.3919,160.2251,0.6512,0.7362,0.6712,0.777
216.9313,121.8741,0.728,0.682,0.7407,0.8957
196.8086,96.7561,0.5257,0.5438,0.5819,0.674
230.1725,144.0803,0.5669,0.593,0.6063,0.9411
235.5393,138.0662,0.6547,0.7518,0.7254,0.8379
233.6291,126.8798,0.6335,0.6938,0.6782,0.8349
226.5054,130.0947,0.6756,0.6824,0.653,0.8655
238.4028,132.9804,0.7549,0.6553,0.7047,0.8749
229.9819,136.0262,0.6555,0.7347,0.6855,0.8455
223.6195,129.0196,0.7104,0.7192,0.7497,0.7838
234.7547,131.8836,0.6017,0.7268,0.5806,0.7349
242.3766,143.8797,0.6782,0.6254,0.6722,0.861
215.8669,125.5385,0.6198,0.7383,0.7498,0.7882
228.1406,128.826,0.6225,0.6639,0.6134,0.8863
246.6947,141.3581,0.6638,0.6504,0.6402,0.8829
199.8919,110.4342,0.7473,0.6174,0.6574,0.8145
207.5028,114.9935,0.7274,0.7344,0.6339,0.9633
249.4466,151.8883,0.7062,0.7684,0.7034,0.9111
186.985,101.1383,0.6809,0.6781,0.6368,0.8151
221.3548,122.8463,0.709,0.6344,0.7498,0.8354
219.3114,119.8427,0.6634,0.6328,0.5999,0.6488
232.0574,131.3962,0.6798,0.805,0.8534,0.8422
221.4024,132.8534,0.797,0.7033,0.6675,0.7784
219.2868,131.1228,0.7646,0.6458,0.6742,0.9038
222.191,129.5316,0.685,0.7951,0.6575,0.8412
253.7048,156.9968,0.5685,0.6305,0.6354,0.7901
233.6413,130.4126,0.6699,0.6561,0.7293,0.6776
267.1097,148.4279,0.6769,0.7532,0.715,0.9186
215.7638,119.3327,0.6113,0.6869,0.5885,0.7021
228.6084,131.2674,0.523,0.6654,0.525,0.7605
252.4278,152.523,0.6205,0.6923,0.783,0.8022
247.8291,149.6906,0.7147,0.5474,0.7047,0.8074
240.7697,138.1304,0.6055,0.7577,0.5439,0.8467
238.1825,142.4614,0.5998,0.5742,0.5806,0.78
208.7784,120.7339,0.6741,0.6327,0.8586,0.7268
235.4712,141.0893,0.5789,0.6723,0.681,0.8979
232.6158,140.8152,0.6017,0.722,0.8118,0.7422
194.3446,103.7358,0.7193,0.6668,0.6254,0.7162
252.7209,137.7265,0.5474,0.6892,0.6266,0.7799
199.4297,110.1413,0.7422,0.7033,0.7132,0.7566
211.3957,124.2863,0.6864,0.7119,0.6009,0.9034
216.0522,125.9648,0.6697,0.6744,0.6125,0.6675
226.259,126.9477,0.6576,0.633,0.5524,0.9085
213.2046,125.5804,0.6652,0.7552,0.7921,0.7858
225.935,129.4198,0.631,0.6915,0.7168,0.8439
232.351,121.4524,0.7561,0.7538,0.7076,0.7912
224.8785,136.8338,0.6694,0.7553,0.5771,0.9632
193.7719,107.6304,0.5384,0.6718,0.6279,0.7264
227.6974,136.5682,0.6769,0.634,0.6469,0.8914
221.9269,129.3886,0.6381,0.642,0.6239,0.8943
223.3712,128.3257,0.6245,0.7327,0.5521,0.6563
243.2509,148.0419,0.6944,0.8006,0.6193,0.7936
247.7641,141.7912,0.5594,0.7085,0.5555,0.764
210.6049,115.3471,0.7102,0.7247,0.5858,0.6025
234.4575,130.2777,0.6042,0.6006,0.6699,0.82
222.8636,128.7031,0.7206,0.7195,0.6211,0.7344
211.3477,122.1483,0.673,0.7635,0.6725,0.7282
225.8254,124.4859,0.607,0.6863,0.6347,0.8136
237.2051,142.6701,0.5945,0.6769,0.6784,0.8937
243.5301,151.5276,0.7089,0.7745,0.6783,0.6775
235.7509,145.4749,0.6345,0.7307,0.6233,0.8636
213.2035,117.5665,0.6314,0.7623,0.5452,0.7939
218.9502,126.4672,0.6309,0.7714,0.6492,0.7878
246.2384,150.12,0.6651,0.7414,0.6272,0.8129
224.3384,134.6995,0.6743,0.7625,0.665,0.81
224.4952,136.7999,0.7189,0.6893,0.7583,0.7767
252.3007,162.4812,0.6847,0.7526,0.7748,0.6967
219.5327,132.4767,0.6298,0.643,0.6404,0.8549
242.7748,136.2688,0.6775,0.6002,0.5727,0.806
254.7748,162.1353,0.6732,0.6263,0.6307,0.7595
232.0131,128.6365,0.6637,0.7037,0.7475,0.7688
256.3352,153.4984,0.6391,0.7341,0.6347,0.7157
234.2663,138.8864,0.708,0.7061,0.7091,0.7631
217.158,120.8811,0.7264,0.6209,0.6464,0.8752
237.6241,138.3175,0.7028,0.7668,0.6971,0.8474
224.1177,136.3803,0.6593,0.626,0.6494,0.7221
219.6013,133.5933,0.5837,0.7351,0.6378,0.8363
237.9699,143.447,0.6726,0.6722,0.6405,0.9171
250.5491,153.9213,0.6479,0.6378,0.6376,0.848
235.095,141.38,0.7069,0.6225,0.6207,0.7825
240.2322,120.8354,0.5507,0.7128,0.6417,0.6893
228.9132,130.6237,0.6913,0.7245,0.8777,0.7737
236.6134,126.679,0.6822,0.6596,0.6978,0.8036
239.5233,150.9906,0.7157,0.7494,0.7398,0.8315
211.573,118.4325,0.5879,0.6507,0.7645,0.5179
237.8822,145.7836,0.6321,0.6248,0.6958,0.9236
222.4308,126.5934,0.5564,0.6386,0.544,0.8317
237.4443,133.4926,0.6546,0.5573,0.7041,0.8317
209.1754,122.6244,0.7403,0.7481,0.6595,0.7283
250.56,144.6365,0.6335,0.6768,0.7243,0.7123
229.3079,132.4843,0.6402,0.5172,0.6268,0.9025
238.2407,141.9763,0.7315,0.6557,0.6726,0.8121
240.9394,141.9346,0.8267,0.6243,0.6066,0.9103
206.1382,113.9681,0.6924,0.7391,0.7549,0.7626
207.6013,120.6295,0.7134,0.6836,0.7451,0.8944
230.7231,135.5582,0.6615,0.6595,0.6279,0.7951
218.5395,126.3882,0.7102,0.6756,0.6601,0.848
220.6152,130.8318,0.7136,0.752,0.6637,0.8608
226.0986,125.7054,0.6767,0.7611,0.6151,0.6885
229.4182,140.5112,0.6251,0.4587,0.5972,0.7087
226.4945,134.2248,0.7607,0.7515,0.6348,0.7761
215.1974,122.7409,0.652,0.7003,0.6617,0.8305
200.8444,115.3604,0.6761,0.7336,0.6849,0.8609
220.2135,126.7749,0.5516,0.6907,0.716,0.8395
234.2947,131.9601,0.6829,0.7444,0.6357,0.6906
230.8936,136.0276,0.703,0.6055,0.6693,0.7222
233.8469,142.1301,0.6522,0.7441,0.6428,0.8465
222.4502,128.8069,0.7294,0.7109,0.6156,0.8876
249.3021,147.4076,0.6551,0.6717,0.7146,0.8427
226.6475,131.2667,0.611,0.7633,0.7202,0.8477
226.1879,133.5756,0.6361,0.6339,0.7185,0.7531
224.2058,128.8701,0.5663,0.7078,0.6539,0.7837
244.3359,144.5859,0.5218,0.5532,0.5901,0.7607
234.2742,132.0161,0.6123,0.6854,0.5474,0.8913
230.8356,132.9038,0.5655,0.6449,0.6486,0.7804
252.9119,153.9941,0.5412,0.5392,0.6179,0.7824
210.4006,122.0433,0.724,0.6905,0.7041,0.8742
245.7588,153.6316,0.609,0.7451,0.6113,0.8234
222.6628,133.9691,0.6759,0.6858,0.8495,0.8692
234.2808,138.2432,0.573,0.7587,0.595,0.8575
245.7885,135.16,0.5349,0.6192,0.6284,0.8187
242.3841,150.3283,0.6217,0.5996,0.5562,0.8058
209.0134,117.995,0.7186,0.7155,0.6569,0.699
242.9103,142.4506,0.6144,0.8163,0.7094,0.8409
211.2366,118.1535,0.6607,0.7109,0.746,0.8457
233.1361,135.1775,0.6366,0.7487,0.6933,0.7296
215.0178,119.8097,0.584,0.6501,0.5717,0.7335
230.0666,128.4241,0.6164,0.5587,0.737,0.8381
229.6548,129.8159,0.6652,0.6056,0.6084,0.882
236.1465,144.5166,0.6084,0.6355,0.6698,0.7812
213.0309,125.3868,0.7189,0.6596,0.8436,0.9269
238.8292,141.9802,0.6106,0.5803,0.718,0.8681
212.4871,130.2117,0.685,0.7559,0.7488,0.8673
238.3988,145.6847,0.6437,0.4613,0.6692,0.7714
205.9342,121.6833,0.6975,0.6638,0.6548,0.7732
253.9649,168.8975,0.6717,0.724,0.6479,0.7729
240.3791,144.2496,0.671,0.6477,0.7435,0.7058
230.4632,138.1224,0.6145,0.6038,0.6155,0.9105
230.5507,133.1679,0.6725,0.7362,0.7025,0.7716
230.6438,140.0443,0.7327,0.4208,0.6458,0.7855
247.7151,158.801,0.6375,0.5385,0.6332,0.8334
215.1114,127.9972,0.7191,0.6214,0.661,0.9076
221.1317,127.7648,0.6484,0.6368,0.6034,0.8036
224.4141,129.6746,0.6278,0.7469,0.7303,0.8774
230.1755,136.3156,0.7011,0.539,0.7197,0.8021
241.9294,146.32,0.7356,0.7364,0.7071,0.776
211.4309,123.5582,0.7523,0.6423,0.7023,0.7944
221.6124,138.7422,0.6196,0.6774,0.6111,0.8265
213.4168,125.5651,0.7064,0.6858,0.7592,0.8282
220.1464,120.7366,0.6718,0.6582,0.6422,0.8188
232.352,143.7911,0.7501,0.6711,0.6356,0.8273
225.4017,120.7342,0.5279,0.6527,0.5201,0.8084
232.0729,136.615,0.7527,0.6898,0.8096,0.7855
222.0493,131.2357,0.6347,0.7637,0.6373,0.6596
233.5527,140.6735,0.7227,0.6408,0.6704,0.8806
246.5347,149.967,0.6341,0.71,0.6798,0.8756
218.7062,134.1289,0.7022,0.692,0.7565,0.7602
235.6426,142.2086,0.6113,0.7821,0.5298,0.7865
225.3611,124.9616,0.6952,0.6796,0.5991,0.8601
213.1993,117.0891,0.5831,0.8061,0.6952,0.6031
236.9195,141.4446,0.686,0.6168,0.7069,0.7643
233.1949,135.0466,0.6537,0.6507,0.6423,0.9305
214.9588,120.7484,0.6133,0.6811,0.6424,0.7756
222.8356,137.8991,0.6962,0.5088,0.7255,0.7525
229.5488,128.5839,0.662,0.5694,0.605,0.8479
205.45,113.5817,0.6157,0.6978,0.671,0.7611
222.8151,122.7867,0.6728,0.7133,0.6098,0.7205
237.496,127.7155,0.4663,0.7114,0.6269,0.7941
227.6799,123.1668,0.5553,0.6531,0.6792,0.7294
239.263,145.3602,0.6173,0.7726,0.6048,0.8406
226.5505,129.6179,0.6302,0.6975,0.5943,0.8026
217.6045,125.2222,0.6246,0.6551,0.7003,0.7852
242.3902,132.6825,0.6263,0.4392,0.6346,0.8146
211.3564,123.9905,0.7317,0.61,0.6639,0.8272
236.8912,142.7605,0.5805,0.5883,0.6591,0.9516
226.8937,136.3251,0.5874,0.741,0.7075,0.83
227.9814,133.933,0.6969,0.6416,0.7179,0.7823
229.3582,138.0986,0.5628,0.6705,0.7526,0.7293
206.2533,118.5871,0.7559,0.5329,0.6571,0.7712
222.2998,118.6443,0.6677,0.6911,0.6422,0.7437
223.4326,131.0264,0.6131,0.6231,0.629,0.7913
230.8275,141.9639,0.683,0.6128,0.5909,0.8109
224.3422,132.4663,0.4837,0.6984,0.7181,0.6871
202.508,112.8105,0.7319,0.6727,0.6221,0.8223
231.8948,138.8057,0.726,0.7568,0.6877,0.7768
218.1049,128.988,0.5461,0.5448,0.6032,0.7513
214.7857,125.7936,0.6724,0.5857,0.6492,0.8456
223.6344,125.6675,0.6155,0.6194,0.5755,0.8657
231.5347,133.3016,0.6509,0.7669,0.62,0.7853
212.8692,127.0531,0.6478,0.7199,0.65,0.8535
229.1856,130.9173,0.6882,0.7099,0.6217,0.9017
210.8283,116.6241,0.6348,0.7282,0.6415,0.8137
224.6972,137.0214,0.6717,0.62,0.5518,0.8569
231.1499,147.1238,0.6577,0.7423,0.7039,0.8029
225.5028,140.9887,0.7833,0.7718,0.7317,0.7905
211.313,120.549,0.5879,0.6641,0.8652,0.7136
230.6279,126.9001,0.6894,0.5229,0.6384,0.8504
251.587,146.8949,0.5555,0.6588,0.5546,0.7284
206.935,117.9923,0.7162,0.6423,0.6395,0.9156
231.8311,123.0515,0.6377,0.834,0.7574,0.8233
205.378,115.4948,0.6525,0.678,0.6005,0.7671
255.1392,154.491,0.7464,0.5961,0.6123,0.723
202.3172,113.5066,0.6961,0.6003,0.6777,0.8244
215.8783,124.9835,0.6444,0.6425,0.6413,0.8734
244.7283,150.6623,0.6623,0.6937,0.7664,0.8025
246.7577,145.0891,0.6004,0.6904,0.7238,0.7945
217.2272,121.9142,0.7042,0.4855,0.6511,0.8984
243.0817,134.8823,0.7171,0.626,0.7269,0.7296
249.6102,140.7209,0.6111,0.7371,0.6201,0.7517
234.9221,136.2049,0.6347,0.7078,0.6601,0.7843
212.1693,121.3537,0.7063,0.7393,0.5972,0.9577
214.8557,118.7241,0.7058,0.696,0.6922,0.8527
234.8099,123.0653,0.6336,0.6905,0.602,0.7682
238.3445,154.5806,0.7123,0.6253,0.6304,0.8925
232.6251,132.9494,0.6258,0.7266,0.5703,0.5504
228.7629,136.1533,0.644,0.7188,0.6976,0.8726
202.3841,114.5497,0.7078,0.63,0.6395,0.7461
221.0355,133.5688,0.7243,0.8186,0.6496,0.8878
235.4081,129.1859,0.5943,0.6943,0.5717,0.7231
245.6207,144.6974,0.6763,0.765,0.5921,0.7098
214.2188,123.3433,0.6135,0.7031,0.5417,0.8373
223.6576,138.3455,0.6393,0.6941,0.7043,0.7911
204.9024,109.6803,0.642,0.7569,0.5845,0.8366
239.2956,139.2113,0.6406,0.6667,0.6017,0.6586
209.2362,106.3335,0.6573,0.6593,0.6755,0.8325
232.1347,129.9166,0.6654,0.6467,0.5935,0.8693
222.6072,117.6267,0.6487,0.6505,0.6793,0.7891
223.919,120.8226,0.6097,0.7133,0.5923,0.9106
240.0669,144.114,0.5973,0.6188,0.6908,0.765
219.6683,127.2148,0.7374,0.7232,0.6786,0.7682
221.5327,120.1547,0.5794,0.6181,0.6336,0.6992
220.1725,129.7114,0.5945,0.6348,0.6198,0.9188
210.2459,112.7874,0.7152,0.781,0.6873,0.8376
238.4878,139.0204,0.6822,0.7445,0.6832,0.7608
219.6368,122.2172,0.5696,0.7363,0.4905,0.8757
234.1925,143.4346,0.643,0.6628,0.6623,0.8524
218.3125,120.6629,0.7239,0.634,0.6739,0.7236
237.3916,131.244,0.6451,0.482,0.5741,0.7485
234.3814,143.8233,0.6267,0.696,0.6294,0.7617
215.9618,125.7858,0.6671,0.6876,0.5284,0.7582
257.5072,153.3705,0.6832,0.8048,0.7149,0.7282
227.656,131.841,0.7506,0.6544,0.665,0.8604
212.9424,130.3301,0.6403,0.6518,0.6036,0.8853
202.0924,120.0571,0.6886,0.6617,0.6186,0.8527
253.691,140.081,0.6108,0.6183,0.7101,0.7233
244.6942,143.2081,0.6853,0.7026,0.707,0.8389
223.0469,138.2559,0.6643,0.7616,0.6866,0.8631
233.4527,135.546,0.6659,0.6304,0.721,0.8476
230.105,140.3492,0.5864,0.6439,0.6488,0.6453
220.2559,131.1464,0.7258,0.6764,0.6456,0.8065
215.4021,118.5013,0.599,0.6522,0.6817,0.9053
217.886,124.2871,0.6448,0.7133,0.6527,0.8931
223.1601,131.7485,0.5669,0.601,0.6632,0.8106
257.5209,134.7931,0.6005,0.6983,0.5947,0.7251
224.0816,135.4907,0.7271,0.7111,0.6829,0.8932
226.1279,130.1902,0.5904,0.7114,0.6722,0.7937
241.8064,142.4925,0.656,0.6591,0.672,0.7817
216.2078,127.3712,0.653,0.7176,0.6736,0.8911
213.1689,125.287,0.7397,0.7305,0.606,0.7672
205.928,110.2592,0.6593,0.73,0.6892,0.788
244.1281,133.3849,0.5677,0.5795,0.5697,0.7234
200.4877,117.5072,0.604,0.6364,0.7034,0.8415
245.5029,144.3815,0.607,0.7673,0.7991,0.7926
220.4525,109.9823,0.6849,0.7186,0.6152,0.7319
239.6244,149.1592,0.7255,0.6705,0.6465,0.7173
247.4103,145.0747,0.7552,0.5761,0.7051,0.7471
245.2742,139.9307,0.7,0.6171,0.8166,0.8379
201.4695,105.1027,0.7024,0.6167,0.637,0.8845
209.1812,118.528,0.6934,0.739,0.7243,0.8352
238.1316,130.3697,0.6131,0.6487,0.6183,0.6919
250.3489,154.4149,0.7392,0.7497,0.6686,0.8463
235.0337,145.6162,0.622,0.763,0.7748,0.88
212.3112,118.8337,0.6988,0.6857,0.6158,0.7269
254.8369,147.5815,0.6931,0.7573,0.6314,0.733
204.6617,114.1088,0.6993,0.6947,0.6592,0.9654
229.6336,128.5475,0.7005,0.7086,0.6571,0.8014
252.4681,159.0158,0.7039,0.6297,0.5812,0.8168
220.4444,129.0284,0.5788,0.7572,0.6634,0.8248
214.9827,128.6851,0.64,0.6855,0.6279,0.7603
260.7052,152.1128,0.6681,0.72,0.6989,0.8849
239.0705,149.8882,0.6852,0.6898,0.5874,0.7649
232.6569,135.5543,0.6794,0.7984,0.593,0.8566
228.5573,135.9955,0.7673,0.7289,0.7769,0.8031
223.1842,128.3062,0.6273,0.6007,0.6831,0.5994
219.0989,127.0161,0.6637,0.6534,0.5528,0.8203
210.6823,124.8805,0.6838,0.6538,0.8083,0.8614
243.473,148.4968,0.6377,0.6335,0.6199,0.8513
212.2869,116.3147,0.6838,0.7528,0.6864,0.7958
244.1239,137.2312,0.6922,0.7184,0.5691,0.8275
249.1141,142.8019,0.6091,0.664,0.742,0.829
233.3822,132.5544,0.5927,0.7077,0.5721,0.8463
232.0032,136.9433,0.6727,0.7413,0.7435,0.79
239.5986,139.2253,0.6851,0.6052,0.6345,0.7571
215.633,129.4297,0.7125,0.6757,0.6735,0.6128
242.3617,149.055,0.7038,0.7598,0.6743,0.8919
228.3038,129.6281,0.677,0.6422,0.7141,0.8266
244.2271,133.4073,0.6565,0.69,0.6295,0.765
230.0799,140.7465,0.7247,0.6547,0.5965,0.8469
244.9198,143.6298,0.567,0.7075,0.6184,0.9158
210.802,114.3507,0.6905,0.7444,0.6633,0.8906
228.2529,139.4144,0.714,0.7003,0.645,0.7875
237.13,124.4016,0.7378,0.6268,0.6511,0.6778
240.0888,134.8094,0.7372,0.6736,0.681,0.9593
214.5109,122.832,0.6203,0.6651,0.6845,0.8034
231.4573,140.1364,0.7219,0.7348,0.6098,0.7533
226.8798,137.1413,0.6529,0.6196,0.6628,0.7409
237.8495,137.468,0.6373,0.6891,0.6167,0.7903
240.2914,142.0966,0.6683,0.7353,0.757,0.7801
215.4968,124.6922,0.625,0.662,0.6323,0.9225
