max,min,CPF,ICRO,STO,Rand
234.6301,151.4717,0.5667,0.6198,0.768,0.8522
249.2638,157.3067,0.5471,0.6677,0.8342,0.8403
243.9852,162.4192,0.5588,0.5845,0.7236,0.8864
249.496,159.1265,0.6404,0.5812,0.7721,0.847
262.6938,170.9204,0.7089,0.6424,0.8178,0.874
239.9502,155.1648,0.5916,0.5848,0.7636,0.8947
264.4561,179.4737,0.5578,0.532,0.7242,0.807
252.3855,156.7214,0.5854,0.7156,0.8698,0.8117
252.3456,164.1368,0.616,0.6001,0.8566,0.9662
265.9392,164.8819,0.7165,0.5234,0.7739,0.8553
250.8119,152.4614,0.7268,0.462,0.7745,0.8754
255.499,167.0471,0.552,0.5381,0.7257,0.8592
259.5811,168.8738,0.6336,0.6644,0.6647,1.0
262.8744,169.2794,0.5712,0.7251,0.7198,0.8328
256.7724,159.2257,0.648,0.6445,0.7768,0.8553
279.6047,186.6953,0.622,0.6509,0.8237,0.9084
254.4326,150.2953,0.6856,0.4945,0.7059,0.8914
280.1848,177.3752,0.6521,0.5922,0.6953,0.8315
257.5242,166.4758,0.5913,0.5323,0.6803,0.8679
254.6182,157.9381,0.5619,0.5707,0.7369,0.8788
246.5746,158.4704,0.6141,0.521,0.7407,0.9056
267.4177,181.6798,0.6909,0.63,0.8311,0.9171
272.3757,183.692,0.6512,0.6801,0.7238,0.8575
258.5647,172.3394,0.5904,0.6483,0.7502,0.8105
255.922,160.1181,0.6738,0.5931,0.7333,0.845
263.6128,166.7343,0.6216,0.4681,0.6762,0.8464
257.0451,160.749,0.5841,0.6777,0.7525,0.8218
260.8852,158.4693,0.5664,0.5308,0.6277,0.8798
275.89,169.7124,0.5656,0.6195,0.7922,1.0
255.8349,150.3643,0.5921,0.6672,0.858,0.909
258.4383,165.983,0.6987,0.5793,0.7676,0.9487
232.6672,137.4655,0.6014,0.6014,0.8306,0.9231
248.5849,157.8094,0.6579,0.6528,0.7657,0.7898
246.1194,151.9572,0.5967,0.6518,0.8576,0.9257
262.3842,171.0938,0.7452,0.6219,0.7438,0.8667
303.4328,184.4615,0.7012,0.5542,0.8234,0.9422
246.1977,154.0244,0.5545,0.5402,0.7754,0.85
273.249,178.7133,0.7672,0.7225,0.7714,0.8727
265.0522,173.2411,0.666,0.6659,0.6952,0.9764
243.3626,155.38,0.5541,0.5101,0.8154,0.8869
234.2727,132.3397,0.5162,0.481,0.7593,0.9512
258.5329,165.6143,0.6127,0.6808,0.7774,0.9076
270.7269,166.2226,0.6402,0.6898,0.7575,0.9775
245.1614,161.5775,0.5822,0.5229,0.7647,0.9238
254.2973,160.3995,0.4673,0.7155,0.7385,0.7663
242.2398,158.1888,0.6396,0.6099,0.7763,0.9453
245.759,163.7749,0.5511,0.6185,0.804,0.8392
242.1313,155.6046,0.6205,0.6127,0.7123,0.9081
242.6725,159.2133,0.5861,0.587,0.8431,0.8077
251.4402,154.8178,0.7412,0.6875,0.7197,0.9202
254.6194,162.8644,0.5979,0.6387,0.8091,0.8321
251.2441,147.2575,0.5312,0.5612,0.7937,0.9136
271.7785,161.1936,0.6447,0.641,0.8438,0.8733
263.2534,149.39,0.5967,0.6827,0.6897,0.8792
255.3751,159.547,0.574,0.5963,0.8485,0.9174
271.2704,166.3633,0.647,0.6652,0.6657,0.8563
267.7148,153.9244,0.5773,0.6209,0.749,0.9621
251.7039,154.4812,0.5292,0.6205,0.8438,0.9152
267.2077,170.1005,0.6537,0.5989,0.7727,1.0
248.0813,160.1938,0.5293,0.5754,0.8508,0.984
261.532,168.6076,0.6098,0.6102,0.7501,0.885
249.922,154.1252,0.5436,0.5732,0.6,0.9619
276.7642,174.1985,0.6822,0.6275,0.6704,0.9307
245.4482,149.8448,0.6103,0.648,0.8096,0.8259
254.5082,154.9898,0.5465,0.6383,0.7596,0.9634
248.5077,168.4724,0.5846,0.6795,0.6889,0.9005
244.7975,145.184,0.5126,0.6042,0.7312,0.8883
278.9172,178.5608,0.6517,0.637,0.6736,0.6585
258.9895,154.4873,0.7169,0.64,0.8325,0.8758
237.2703,152.1885,0.6625,0.7042,0.7857,0.8436
255.9052,162.038,0.5569,0.5842,0.7569,0.8872
239.7193,150.8918,0.6047,0.4937,0.7458,0.922
260.5238,174.2888,0.676,0.6409,0.8398,0.8254
239.5881,148.9848,0.6685,0.728,0.8273,0.837
244.1064,145.1884,0.6892,0.5042,0.7499,0.8755
238.0211,152.2719,0.618,0.617,0.8088,0.8856
263.2878,167.0454,0.5635,0.6798,0.7753,0.9377
247.0675,164.9617,0.5408,0.4839,0.7482,0.9459
238.9131,162.2043,0.6399,0.6153,0.8007,0.8903
265.8666,158.5391,0.5482,0.6036,0.7886,0.943
240.596,151.5715,0.6272,0.6211,0.783,0.8447
271.4526,180.502,0.6488,0.405,0.7998,0.8181
258.3211,159.7523,0.6204,0.503,0.8161,0.8537
251.4405,157.4223,0.583,0.5342,0.6579,0.9104
263.367,138.8378,0.531,0.4202,0.7855,0.9102
263.2604,167.4631,0.5797,0.5126,0.8234,0.8059
257.8993,160.9181,0.5896,0.6443,0.6857,0.9171
257.2234,164.1002,0.6252,0.5738,0.7058,0.8788
260.0756,162.7456,0.62,0.7078,0.7784,0.8541
250.6753,157.69,0.6886,0.5601,0.7647,0.9568
250.0947,168.8283,0.7554,0.5604,0.8488,0.9299
241.7245,152.3587,0.5113,0.4736,0.6849,0.8572
266.4156,169.7746,0.7004,0.4953,0.6815,0.843
241.5625,154.1976,0.6303,0.4981,0.6446,0.8813
281.031,195.5304,0.6287,0.6063,0.8356,0.798
257.7693,161.4924,0.5152,0.5814,0.7937,0.8741
262.9053,160.9484,0.592,0.5763,0.8062,0.7898
244.8189,163.8728,0.6022,0.696,0.7716,0.9442
265.5579,163.8507,0.6657,0.5064,0.7967,0.8669
260.473,171.7156,0.5769,0.5854,0.7835,0.9161
243.1872,144.7609,0.7117,0.6279,0.8266,0.8948
279.239,167.9398,0.4795,0.619,0.8066,0.9164
235.9464,147.421,0.7356,0.4806,0.8208,0.8473
258.0073,166.8225,0.5872,0.5918,0.8185,0.8825
222.3288,136.2125,0.6123,0.6761,0.7874,0.7781
261.8432,150.798,0.5347,0.545,0.6725,0.8346
239.9203,146.5188,0.6138,0.5736,0.6906,0.87
237.7387,147.1119,0.6193,0.5359,0.749,0.9021
271.2619,163.8978,0.5587,0.6005,0.7462,0.7893
231.9012,142.2676,0.5529,0.8127,0.7722,0.9671
261.3381,169.6467,0.541,0.6284,0.6937,0.8941
266.584,172.9189,0.6122,0.5042,0.7813,0.9723
239.9293,143.814,0.5938,0.729,0.6633,0.7709
246.9112,152.9824,0.5329,0.5823,0.8185,0.9159
256.4526,168.1411,0.5135,0.4727,0.8175,0.8189
237.1494,149.1139,0.6853,0.6946,0.8949,0.9565
251.3927,150.7186,0.6241,0.6496,0.7716,0.9695
258.2033,171.8489,0.5741,0.6466,0.6832,0.8499
263.0942,156.5059,0.5327,0.5955,0.7963,0.8682
237.9765,139.9965,0.6154,0.5566,0.6916,0.8603
242.9972,153.7144,0.5374,0.5684,0.7491,0.9521
238.021,158.8124,0.6507,0.6761,0.7104,0.9214
269.8548,172.0892,0.5914,0.5051,0.6876,0.9662
249.471,157.379,0.5582,0.4978,0.6447,0.8972
241.7539,151.79,0.6516,0.7774,0.8137,0.9068
258.6457,156.4612,0.5964,0.6207,0.7726,0.8586
256.3845,166.1636,0.5833,0.5721,0.7257,1.0
245.7835,147.256,0.4646,0.6974,0.8239,0.9411
271.8252,167.889,0.5455,0.5154,0.7959,1.0
250.809,155.9579,0.7078,0.6622,0.7407,0.8965
255.3106,152.0284,0.4894,0.5407,0.7224,0.8983
265.7988,166.2987,0.5997,0.5966,0.8787,0.976
272.026,179.0663,0.6582,0.543,0.7548,0.8358
252.3339,158.9095,0.5695,0.6305,0.7665,0.9534
265.2084,149.0068,0.5642,0.5467,0.7279,0.9553
250.6943,155.6845,0.6851,0.5274,0.8155,0.7928
275.4044,180.6042,0.4619,0.5667,0.7366,0.9409
249.4002,151.4967,0.6742,0.6589,0.7827,0.8605
239.0843,143.1773,0.6383,0.5363,0.7795,0.9306
259.8594,168.8959,0.5251,0.4844,0.8176,0.8477
246.8449,157.4851,0.6736,0.6428,0.714,0.9107
258.738,173.6757,0.5919,0.6234,0.7912,0.8842
252.7626,165.8798,0.5122,0.5128,0.8293,0.8959
234.1421,141.5233,0.5283,0.5674,0.716,0.8404
258.7838,167.5008,0.6271,0.556,0.7638,0.8473
222.9219,135.798,0.6725,0.6535,0.8025,0.8482
257.655,160.6404,0.5583,0.639,0.8656,0.7912
268.1266,170.6776,0.6804,0.6276,0.7067,0.8874
265.5927,177.3758,0.5285,0.6027,0.6982,0.8814
248.6167,163.1295,0.5802,0.5544,0.8035,0.8993
254.1984,153.4662,0.6017,0.4652,0.6514,0.8908
255.8981,147.6883,0.6505,0.5676,0.6461,0.8682
252.5897,160.1576,0.6656,0.5155,0.8674,0.9367
241.5656,149.765,0.6407,0.7563,0.8103,0.9134
253.0333,167.4798,0.7239,0.5394,0.825,0.9062
256.9913,170.3011,0.7206,0.6337,0.8158,0.7956
291.7255,187.4204,0.5196,0.5533,0.7819,0.9046
258.6509,158.9895,0.7057,0.5368,0.6291,0.924
263.993,159.9864,0.5879,0.6097,0.7341,0.8801
269.8988,172.7257,0.745,0.6279,0.7478,0.8592
238.5786,150.0365,0.6326,0.697,0.8024,0.8991
248.5365,138.4605,0.5489,0.5046,0.6748,0.9052
303.382,194.2813,0.5479,0.4951,0.7746,0.9629
230.6419,148.1275,0.519,0.522,0.6991,0.951
267.7418,175.7179,0.6297,0.6349,0.8053,0.837
243.0904,138.3686,0.7073,0.5448,0.8227,0.8413
248.4381,163.9421,0.5576,0.4983,0.7487,0.9958
248.6532,147.7617,0.637,0.6242,0.8101,0.927
268.0322,172.9961,0.6799,0.611,0.6765,0.9617
233.6413,143.7575,0.4972,0.5873,0.7524,0.9489
239.1814,153.5876,0.6047,0.5853,0.7368,0.8457
247.3056,150.3883,0.5932,0.6691,0.7173,0.8105
251.5456,152.283,0.6534,0.5311,0.7425,0.7977
260.3411,172.6404,0.6522,0.4376,0.8786,0.8839
238.0944,158.0068,0.5504,0.5908,0.8291,0.9511
270.9932,175.6945,0.5609,0.6424,0.7479,0.8789
259.9644,167.1152,0.5851,0.6265,0.8553,0.8148
252.1169,165.4,0.5728,0.5816,0.835,0.9001
253.8163,159.7738,0.6231,0.5002,0.7547,0.8708
269.0873,175.4087,0.5313,0.5098,0.7202,0.8559
269.4046,165.1268,0.5814,0.6117,0.7111,0.8698
254.5029,166.2391,0.5661,0.5838,0.7766,0.8792
255.1318,146.3998,0.6344,0.4162,0.752,0.9724
239.4749,148.546,0.6414,0.6155,0.7671,0.8937
262.4039,161.7582,0.6803,0.5876,0.7214,0.9559
246.2051,139.2408,0.5608,0.5002,0.7461,0.8619
274.0092,174.7304,0.6122,0.5308,0.7731,0.9056
254.5364,174.03,0.6631,0.6765,0.7773,0.8884
270.3002,172.0596,0.6262,0.6414,0.7625,0.856
263.0754,162.0308,0.5743,0.5209,0.6461,0.9293
272.0135,172.5903,0.5903,0.5342,0.7118,0.814
242.6123,144.7574,0.4831,0.5836,0.8712,0.8723
275.9892,175.8598,0.6606,0.6358,0.8123,0.974
253.7894,156.2012,0.5946,0.6166,0.8076,0.9145
238.3545,145.0483,0.5829,0.6203,0.7499,0.7612
264.9319,160.1642,0.6327,0.66,0.7597,0.9221
247.8446,155.5552,0.6264,0.6203,0.7491,0.9017
251.2068,162.9541,0.621,0.5288,0.6805,0.8777
266.9974,164.3377,0.5459,0.5301,0.6738,0.765
244.1945,139.1228,0.4901,0.6415,0.8128,0.8725
268.3847,179.9303,0.5401,0.6368,0.7651,0.785
236.8101,151.432,0.5298,0.5953,0.6761,0.862
260.3638,156.2488,0.5741,0.5591,0.7017,0.8498
242.8031,155.1906,0.5282,0.6035,0.8901,0.877
273.5388,160.4344,0.5455,0.6523,0.7385,0.8913
265.6252,170.9247,0.644,0.6703,0.8739,0.8007
261.2784,165.8402,0.5963,0.6473,0.8372,0.8113
