max,CPF,ICRO,STO,Rand
636.6268,346.0898,380.924,464.4345,509.1038
616.0797,343.5178,340.5384,456.9876,509.3238
633.834,348.5865,347.1169,485.624,488.9036
663.9839,338.9826,379.0607,488.3627,555.7426
555.9069,313.8958,314.0778,393.8101,411.2286
632.7281,383.1258,319.2705,452.1534,519.7138
671.418,431.9601,459.5928,506.1388,593.3358
614.062,314.4105,368.6184,455.3554,518.8602
625.935,297.3431,308.4646,467.4737,508.4749
628.4566,415.7343,339.3601,491.1114,533.8859
609.4596,394.9606,380.0428,459.4239,519.6603
626.6385,368.1955,383.9113,490.5086,543.9573
626.5617,311.7118,403.9926,420.2748,487.4275
655.9676,426.8537,361.824,488.8667,571.3538
597.9521,362.4051,294.8113,457.2876,486.8882
619.034,360.229,339.096,430.1208,521.1636
596.6555,359.662,309.6888,431.2345,530.2293
597.9029,352.5346,404.2244,432.0012,503.6138
655.2345,446.2038,351.8345,525.395,539.4665
576.1133,373.3599,328.2358,414.2101,488.8902
648.6198,370.4471,416.9988,459.2892,551.9001
619.2841,353.6851,292.828,451.0075,477.3232
691.1056,412.1547,412.0558,484.4666,593.1701
719.3801,448.1197,412.0106,519.6058,588.9406
611.6937,413.8053,322.7668,455.2499,494.3346
673.3485,403.428,414.9698,499.9027,506.8816
639.9394,398.3431,309.7697,499.5612,510.6503
656.7869,404.8758,392.2948,488.5031,529.424
539.0638,292.9773,284.5654,402.8222,441.1147
640.8229,345.3663,386.4274,502.2719,514.6799
601.9221,361.2506,316.2463,429.9529,534.2914
626.6935,421.6862,363.5025,413.4315,459.2203
611.1763,394.0584,388.9243,447.4148,546.4135
673.5433,429.301,339.1011,543.6248,572.1476
611.2933,271.7937,244.1251,450.111,478.1387
625.1071,401.4872,404.2241,464.2064,475.9859
629.4033,383.4994,391.0934,468.5816,517.2866
641.1736,380.0589,333.3779,478.1362,559.8075
649.6122,376.714,364.6903,489.7631,508.3297
596.5855,376.5205,347.8787,436.5478,465.1448
643.0577,313.1047,397.179,469.655,520.5798
591.5569,303.6407,413.2195,436.4077,444.9865
599.4425,332.5295,321.722,430.7201,473.2175
688.1144,390.1795,415.632,535.3059,591.098
595.8078,332.4639,357.1735,445.5799,475.8831
624.357,355.441,387.9745,454.4922,527.4737
651.2536,421.0631,339.1253,512.6117,577.9331
619.2372,389.3681,280.5305,457.2933,492.2283
620.0863,409.2626,440.9137,494.8897,533.342
603.0616,356.4271,402.6633,458.3378,546.403
638.9624,352.0397,366.7362,453.4586,529.9706
660.3918,415.6582,430.6201,492.8137,510.9893
668.9578,372.34,359.8014,524.1558,546.1713
600.3142,301.5481,369.745,465.7268,449.3948
653.8498,418.2668,403.519,440.8969,458.496
669.3358,427.6741,411.6155,510.5916,554.1058
621.6834,379.7528,312.7399,433.893,435.5724
656.9432,360.5526,323.9427,500.6658,554.0692
600.6967,382.0984,311.6415,461.534,463.0501
619.4674,361.2814,374.5829,440.3062,516.5827
631.6624,367.036,392.9668,453.6519,546.4733
643.0495,376.9607,383.775,467.7297,515.3337
649.2808,420.4852,395.273,469.6465,552.751
604.2726,402.029,392.8251,437.4603,508.8018
686.4091,479.4936,441.5284,490.4656,581.7782
609.2818,367.4168,341.3868,403.2298,456.8281
697.3703,405.2352,382.663,528.662,597.4395
609.6662,385.7589,321.7139,484.5878,509.0977
629.1553,371.4302,346.9401,431.8267,485.2171
593.9711,363.7416,323.6237,422.9219,466.3996
666.9724,395.326,359.3546,512.6595,572.3171
670.7906,364.8346,311.939,526.6775,527.2963
624.5977,360.9269,315.0808,423.2901,520.8688
634.1062,337.1192,323.3371,479.8032,483.9937
640.0737,378.5328,371.0361,484.5235,529.6071
597.741,354.9542,274.5749,414.1347,486.4874
635.9631,437.2336,344.8759,484.1915,542.2444
631.3047,417.013,367.5354,451.4036,521.2904
625.0363,392.4672,365.8601,478.9921,514.2421
671.2585,385.6053,360.5042,493.1331,537.1099
621.2818,419.0375,364.7069,474.4143,528.2257
646.2285,437.3783,382.8759,461.526,537.376
608.1296,389.0889,394.1576,420.2299,489.6891
666.6715,322.9957,378.7304,489.354,527.2462
693.6393,395.3489,432.4164,538.4149,582.1331
632.8426,413.0426,412.3768,466.9407,467.4275
657.5058,406.0733,387.1906,468.0801,499.931
647.2916,430.1582,425.4072,477.2625,552.8366
678.1738,387.5839,407.1964,492.0368,489.0217
630.527,366.9253,324.2554,480.8901,465.3688
626.173,355.9257,349.0992,432.4576,447.8909
673.3236,459.089,429.455,455.72,534.1765
659.3773,380.0999,425.4261,480.3595,568.5037
599.9949,389.5616,405.9007,434.8319,518.7504
637.538,416.3209,372.3626,527.5979,556.4869
656.1339,343.6173,384.4138,493.6691,552.755
609.0227,330.8579,325.6852,475.4592,483.6179
657.7757,346.4263,355.5569,459.4979,516.3098
606.7142,343.3895,357.1222,446.1736,491.5798
606.6751,277.7825,335.1463,421.7134,434.0664
644.722,372.816,348.0088,459.5793,519.9709
670.4559,399.9886,438.2713,524.7336,546.9403
617.7981,392.0081,313.8759,437.6241,510.7027
604.1165,305.4249,312.3045,443.698,472.1118
614.103,360.0169,314.1697,406.6217,467.2655
590.9948,346.75,276.4299,439.1762,461.4014
604.7998,319.8146,306.4088,443.5573,441.4778
626.114,360.818,317.5403,441.7979,485.7856
604.0418,334.2644,313.5773,441.5548,477.5529
655.8702,374.5049,390.7813,467.5394,511.0058
588.2489,354.5694,385.4107,441.271,476.6894
641.896,331.7038,372.6626,478.028,560.4787
598.527,298.4516,298.0498,440.9263,476.7859
622.3733,377.578,382.8761,443.2262,520.6848
615.3726,393.7026,367.1923,454.866,501.9166
641.3155,325.2798,319.3751,408.5224,496.218
644.9638,382.6531,350.4582,488.512,523.9526
624.5636,383.3462,389.4278,475.589,546.3601
680.3984,466.4059,398.1944,526.852,582.4931
629.0835,336.8312,376.5909,449.1028,497.7769
615.8846,335.8392,379.2348,445.0449,507.7607
619.5409,349.7103,407.0806,471.5208,511.7469
640.3568,386.3411,325.1563,480.3914,524.4571
631.592,415.0193,387.4842,481.5609,515.7423
651.2907,337.3081,336.4217,495.483,522.5574
636.2667,426.6927,396.9413,501.1671,533.9468
666.0513,365.3545,374.3809,460.1949,528.3603
614.0161,369.2534,366.493,489.3672,491.8841
645.5141,397.66,432.007,526.7545,531.7088
621.1599,378.74,354.6323,417.1279,517.1105
619.6129,390.4532,340.5358,478.2151,520.4572
647.1531,389.0734,332.2733,507.559,557.8217
617.5798,406.2953,364.1942,431.9286,535.8073
637.5508,359.2349,411.0772,474.638,503.9149
619.0961,319.5427,329.3176,441.445,516.3203
689.8585,443.7424,436.7741,556.7067,561.6958
624.1881,449.0961,383.4884,495.2174,508.7105
631.7189,385.4285,343.5848,512.819,499.2295
647.3802,397.095,380.3876,481.6864,480.4645
616.4017,378.9114,373.3104,502.7153,470.8519
619.3016,376.936,331.731,471.593,504.1529
682.6049,419.5325,453.4149,502.5218,536.4994
672.7146,416.6097,412.1782,530.1477,557.0863
637.1673,385.6311,340.6655,434.0144,513.5809
666.06,380.7202,402.1683,469.5081,509.3159
634.5117,347.0961,287.5618,395.5012,484.0998
632.874,325.7791,340.9316,446.2597,472.5859
630.8272,344.5225,299.4738,451.5155,479.3331
642.5651,368.0257,394.503,422.5143,520.4958
598.3496,397.5077,411.74,471.4303,492.9237
654.9597,362.0315,346.1911,501.8913,585.696
584.6988,396.2414,396.2414,456.4888,513.6001
622.2396,362.5389,386.1014,452.0882,456.7226
616.5396,344.8065,349.15,449.8428,496.5148
656.53,389.6801,422.1389,486.6226,505.0104
707.2525,462.6171,395.352,502.7334,588.6235
615.7059,409.302,381.2384,421.7502,509.1404
698.4876,474.1103,475.279,541.9652,596.0464
616.0716,304.2491,337.6362,427.457,487.4154
639.076,363.8805,318.8233,501.018,507.7452
578.2785,340.4842,360.7081,410.7492,468.7185
657.6157,353.5916,391.4816,546.395,574.2533
665.5809,370.1853,391.8824,500.897,583.29
639.1577,362.253,362.3738,472.7785,539.7384
622.622,321.3086,403.2967,466.4039,505.6739
623.2527,306.0847,309.7467,451.7994,469.2738
638.844,378.672,359.2283,507.3304,524.3741
616.0824,419.3155,363.1638,486.201,544.6644
637.2424,357.821,390.6351,503.5439,482.4401
607.6399,352.8714,320.5599,426.2219,465.7543
669.0031,430.7121,480.3949,506.3623,572.6123
611.6871,425.6587,406.4623,494.7739,528.1345
613.7729,310.2393,389.6746,433.0829,458.4248
637.7662,412.5256,385.8929,447.1222,537.526
648.5543,427.3139,421.7117,494.8202,584.8728
682.8727,430.4701,425.613,530.3719,565.0005
603.1022,384.6442,360.8059,461.2565,528.5175
629.3865,417.7919,336.5153,479.9504,576.1305
665.3328,441.3528,390.1642,476.6527,577.1792
627.8138,368.2449,331.2866,502.0199,550.1344
635.9636,406.0597,345.9736,503.2105,505.6025
604.3513,325.6047,386.0244,416.3059,512.7948
659.6369,352.5918,448.6776,450.6917,518.8814
608.0532,358.7214,361.4721,433.8246,487.9817
619.0392,370.1868,356.2332,428.6168,487.8383
625.1743,326.3621,349.4271,408.3328,500.0246
601.3083,361.3745,294.8373,436.4824,486.7334
685.9697,388.5977,358.0259,489.1696,512.3983
624.6132,344.4717,295.1746,459.2243,493.2141
607.0994,378.2214,325.4433,437.3543,513.8125
627.3611,402.9602,414.2811,476.7724,509.7463
605.526,352.2215,370.5712,450.6368,515.1811
668.5679,447.9894,398.7072,537.8161,525.2935
611.6419,403.9141,428.038,408.219,508.5319
601.3897,368.9027,355.2894,488.7683,522.8347
609.7243,349.7186,311.2638,445.0971,465.9181
669.7003,412.9832,425.4652,489.6924,541.1948
629.1338,360.9267,361.9863,448.3119,545.3096
622.7093,360.297,361.612,487.4088,509.6088
635.3217,364.2068,381.9831,433.2154,506.244
616.4151,362.2248,356.6137,468.5532,475.0928
681.3224,374.9344,398.1139,521.7317,569.085
649.6333,398.8548,313.7638,445.4073,483.3733
637.301,341.0894,423.7075,441.5304,529.1543
588.1769,287.4954,264.9867,394.9393,478.1544
663.5572,441.0301,373.8566,550.1631,552.8803
612.7196,341.3478,319.3475,427.4058,492.9522
625.2135,358.0132,390.5938,500.879,519.297
614.7105,390.5945,323.6815,480.795,538.8996
626.7666,425.968,407.8361,460.5267,532.1961
657.536,446.0951,366.3632,482.486,573.5108
596.381,324.8785,254.9575,435.549,462.7427
645.1131,440.4107,332.5114,490.4713,555.8439
601.9966,354.7361,312.8011,404.9733,493.0661
728.0671,474.3731,438.444,544.3527,549.1162
649.848,444.5221,474.5558,481.5128,585.1286
626.9245,384.6745,378.9733,465.2133,467.1216
629.3585,382.0499,354.8698,445.7509,507.576
664.8294,464.7308,367.8548,507.0852,524.8505
651.8623,401.0531,307.407,444.73,525.128
624.5529,364.0815,360.7738,504.2446,516.0843
654.0118,389.2498,360.7272,492.2237,544.0921
615.9015,460.9965,340.3094,505.5338,514.88
653.3051,381.1203,378.7432,521.5541,533.8097
573.9407,353.8563,351.4187,444.9046,451.5988
633.9614,344.3663,363.9148,467.0806,521.4039
594.6382,365.9824,343.4842,446.3815,496.1387
597.284,356.3553,357.3428,472.4488,488.2176
647.4565,383.9327,383.7153,477.2362,487.6544
564.7599,301.5781,362.7539,356.3726,455.7591
653.3827,397.7215,481.7886,487.6463,606.9797
629.5947,361.5607,364.3009,420.5828,513.6057
594.9589,345.4143,351.6113,413.6472,492.6682
632.7587,331.036,341.1187,506.47,545.8535
631.743,414.0202,369.751,458.482,516.6137
580.4706,328.0453,340.8007,461.0108,465.2396
610.7457,363.6018,388.7871,463.7765,519.5454
654.9842,308.2537,306.0847,491.8039,481.9907
650.8932,370.7921,365.6613,423.6022,536.9357
583.2876,379.9495,323.3089,433.9556,474.6459
617.8895,321.5858,327.5985,424.4789,512.7647
619.4733,393.0226,334.8171,413.2429,470.8803
665.0622,371.8564,406.7018,488.9648,533.2004
627.8836,416.3165,342.383,508.7092,563.6559
599.5887,352.7257,344.354,437.6403,489.5065
604.3584,312.4128,283.1341,423.1847,420.4389
637.1429,413.4284,372.9353,476.854,536.6837
586.6015,309.0271,321.0386,407.1599,493.5068
665.8013,373.012,350.909,492.9431,565.9451
627.2843,397.6705,419.5533,449.152,508.7966
623.7063,411.148,362.2974,446.2707,547.1663
666.7468,409.0786,417.9722,522.2445,597.7734
657.4597,450.1939,385.7272,494.6532,516.3679
649.126,398.1223,470.0435,520.9372,606.2512
635.1077,372.9295,319.1834,507.6254,552.5135
604.9957,314.7028,314.8732,438.9726,461.7895
695.6842,449.7428,419.9074,530.4839,523.8133
632.4746,404.2199,385.9298,485.5772,546.6239
583.5813,355.9976,352.916,444.6676,507.9614
658.7588,392.0386,350.9549,446.3933,527.7953
628.7974,386.6638,415.479,455.1474,503.2941
650.5657,351.8056,370.2724,501.2866,546.4922
635.069,399.1427,336.4615,422.7916,502.4085
588.7298,337.479,363.4352,425.6009,468.9621
654.3397,431.8059,367.1084,493.899,560.7867
568.4256,339.5344,354.0213,419.0695,460.5439
617.8121,314.7908,307.5994,423.9678,473.5529
652.0267,344.3104,357.8956,422.8095,472.0767
634.4396,394.0962,362.6905,446.2519,522.2064
628.0544,410.3375,310.4311,450.9672,512.6821
625.4765,451.6446,332.6581,466.8267,521.9783
576.8488,357.6446,322.9453,415.4338,443.3634
644.0037,428.4661,337.4,528.588,564.9083
594.8725,368.177,372.3578,468.0926,484.3686
658.2408,411.9187,363.8407,503.4824,556.3534
657.4952,341.1927,405.97,490.1312,473.6165
701.9661,399.5354,412.61,506.4985,585.921
613.97,341.6949,353.1568,397.0965,503.5837
638.5884,409.9938,418.0744,460.0882,523.0437
680.9926,424.7765,412.0083,424.5347,510.8661
624.4777,386.8739,397.5023,443.6816,525.4135
579.865,339.2896,323.1534,423.7143,504.2743
722.2195,412.8103,405.4265,514.2658,615.0486
599.8626,351.8933,334.6473,446.4972,487.9534
645.9354,433.8554,416.7083,484.3025,542.9679
565.3437,346.9327,320.9855,464.1087,472.758
646.1252,353.7578,289.2434,421.0752,552.2524
622.9921,404.2245,368.0489,497.2671,492.3521
598.8542,388.1389,337.1732,451.3588,497.6901
580.7731,362.9204,312.8783,454.6109,539.182
620.5099,367.1786,408.9442,461.9427,518.2126
608.8855,428.3289,393.8734,483.2516,498.7235
620.2518,422.6225,411.2477,465.7981,510.7526
653.8747,329.8418,241.2326,489.9555,529.0427
610.68,357.2392,319.1637,423.8403,499.9404
689.8957,462.4533,394.1686,522.8481,578.6877
672.547,436.2025,373.0849,547.1034,563.334
625.3914,376.1331,343.1569,472.1877,490.8221
641.5535,379.7579,395.7133,470.0717,524.8814
705.8465,405.8505,427.8229,532.3068,626.5504
646.216,349.5056,325.0444,407.4184,491.4464
627.3391,372.7267,394.1828,434.9747,535.4766
611.2637,380.4365,294.4643,446.2948,506.028
592.3073,366.2679,384.8163,443.1835,478.7412
662.9058,404.4317,350.8314,445.3594,498.3022
575.7375,380.8233,342.7732,425.5977,456.9572
688.5217,462.154,450.6683,542.5899,582.1835
656.5908,342.0171,357.4546,443.1892,466.6792
698.8565,423.7155,493.7547,549.8362,584.757
623.4557,430.3107,437.4321,494.0966,544.3459
691.2028,439.0384,449.6431,498.4148,534.889
595.7194,352.9357,385.798,458.999,470.2468
662.5789,379.4533,436.9888,492.7173,568.2532
641.2836,353.5067,414.289,437.2404,548.5755
594.1492,350.3126,362.5628,475.6318,469.3121
643.3316,393.3909,401.5804,504.5652,506.9333
624.5246,370.7506,351.6387,467.0635,497.3207
635.0968,436.7293,320.7075,440.7844,519.5146
654.5606,448.1334,359.7181,492.7965,536.6053
567.9547,349.743,375.504,443.4762,464.9654
661.61,409.8037,426.8029,499.3636,527.8886
599.4895,398.6281,350.7342,426.6037,460.2164
604.1388,361.8254,278.7193,416.5456,483.0314
634.287,360.1542,336.8816,475.787,550.5527
637.4765,390.6674,354.159,435.7497,485.0815
648.4381,407.7914,388.3885,459.1249,490.1798
647.3956,394.4645,359.2282,468.7877,568.9743
623.3911,415.7687,411.1438,487.74,502.5255
622.3934,352.6599,320.325,472.2405,514.9321
632.6309,360.5967,371.47,463.8096,541.4017
611.8548,384.0119,348.4104,453.1537,527.9221
607.1169,390.5243,418.5525,438.1906,538.3067
679.4234,403.7734,360.553,462.2977,545.4434
661.4922,391.1786,303.4136,476.0244,567.3385
664.2643,358.6407,430.9046,483.0917,559.4487
713.2576,441.0569,421.5162,540.8461,599.2717
685.6464,389.231,325.8425,447.8789,550.7167
614.6636,405.2423,385.6599,434.2354,518.5838
593.9101,356.4153,348.319,418.4619,498.3737
676.9543,414.1077,403.178,494.6826,512.8067
622.4373,352.1049,344.0033,469.5514,549.0304
684.3472,351.3992,423.1864,499.567,561.992
608.9463,332.8458,292.9096,462.047,486.4096
693.124,425.9153,383.4821,538.3528,561.2448
668.4931,336.5928,300.427,509.7132,542.9312
628.0292,377.4475,391.7886,463.0756,482.0476
708.7169,479.3615,445.2329,535.8488,638.5051
584.8771,355.4514,293.8578,430.675,511.4034
614.9359,386.9865,332.3562,466.9263,503.842
638.9943,327.6079,309.5358,491.1429,539.6903
668.0218,394.7808,338.7059,449.9253,578.3374
648.1125,399.0099,348.1788,452.3792,496.0809
630.6139,410.6821,390.1732,511.0676,533.0146
587.9544,391.3425,312.6415,446.5848,481.9954
648.5512,440.4413,322.8629,420.974,511.3714
593.6639,362.0308,359.373,437.479,485.5704
654.7633,362.0579,328.7151,488.8793,548.164
621.6639,339.4292,341.8043,370.8669,491.0449
607.2905,345.0961,293.8272,469.7822,465.0872
646.6428,397.1897,355.8217,501.4379,537.277
638.0743,390.9238,345.065,468.5716,507.1124
636.1809,356.7599,323.8374,453.7884,500.5416
646.2431,421.5811,329.8336,522.8186,504.359
675.5297,410.0056,376.501,503.7559,559.7944
645.1775,408.7378,371.6778,482.4467,510.5594
639.5704,419.3661,414.4014,473.1639,523.3895
664.1827,323.5283,338.5415,506.9577,539.1184
654.9161,363.5558,345.6089,459.6719,547.4406
643.5096,327.2281,379.5607,486.4252,530.2439
595.0626,369.6329,327.5261,416.3339,509.8933
694.049,475.9641,427.9078,521.2956,597.1738
652.0566,431.823,381.6968,496.595,488.4542
713.3493,448.22,306.8465,543.6757,542.064
631.5937,372.2888,329.5186,462.2168,532.7861
625.2241,351.6853,389.382,494.8729,465.7578
601.9931,305.5888,310.3452,427.4075,475.2578
570.8068,300.6198,301.0617,395.7307,462.3101
668.5299,473.4386,405.0618,514.4293,588.21
670.8999,377.7221,406.1957,488.2884,568.3257
626.8174,362.5387,353.5807,427.1697,410.6822
696.8705,464.2016,417.2699,492.848,608.1157
644.3298,422.1344,426.7783,513.9918,547.8403
612.4319,421.526,390.0197,484.395,544.0878
621.931,421.2321,397.1524,447.0333,548.3947
609.7068,309.8163,301.5304,429.1844,445.3068
641.9568,412.6965,291.8127,499.5162,525.4586
596.9293,322.1499,337.5277,451.8765,508.9024
605.6091,345.0149,305.2889,404.0314,489.2843
623.0621,328.2866,331.9703,397.1277,524.9932
651.8672,420.8618,458.5427,529.6653,541.4351
605.4788,366.4478,372.037,416.1131,497.9281
620.7289,385.0761,402.9562,497.7525,546.2181
665.2335,437.0847,389.8042,486.6374,530.922
636.4786,352.7606,356.3997,436.4445,513.0676
654.7859,366.2095,399.7409,467.3403,501.2017
670.592,396.541,438.3412,466.4964,526.3081
649.9194,396.1684,357.7565,461.9911,533.871
633.9877,438.051,410.2359,463.9035,513.9315
672.1614,451.8439,452.5705,522.8859,586.2193
647.7671,418.7549,346.2851,457.6855,511.2923
597.8053,347.8386,325.3241,396.171,477.8989
597.2809,398.585,347.4677,465.2911,515.7888
602.4136,359.9626,357.9908,412.6343,468.8688
608.7944,366.8058,318.1244,412.868,449.0235
582.7057,337.2337,275.1289,412.573,446.5771
647.0894,443.2653,360.6629,472.6239,547.4866
585.2629,401.5231,322.962,415.2621,498.5821
643.4288,421.4285,399.6468,481.4746,507.9298
596.3555,325.6211,320.0979,414.6147,501.6311
640.7251,412.5002,374.0172,440.0244,500.2915
611.8562,394.4136,355.7046,437.4991,527.4393
618.5141,410.0134,358.1689,459.0895,496.6667
629.586,439.0362,310.1265,486.7593,514.9688
630.6073,328.6983,290.0526,424.1329,498.5622
629.6938,390.5497,374.3982,501.8542,516.8767
603.0962,370.0779,402.4317,473.1048,508.879
672.5273,411.7761,431.3619,503.6802,581.2051
632.3338,380.6912,359.9475,493.118,521.9434
658.6178,440.4271,423.4329,512.3497,506.1497
643.5056,355.9099,360.5955,513.2036,523.4478
597.2719,331.7995,321.4675,412.6367,517.3407
649.2011,370.5134,343.013,474.0606,525.1767
