max,min,CPF,ICRO,STO,Rand
182.8717,105.6977,0.7497,0.7711,0.6279,0.9633
187.1577,116.4719,0.7779,0.6476,0.9679,0.8432
187.7456,104.5595,0.7574,0.7053,0.8609,0.8656
200.7392,118.7415,0.8766,0.7817,0.8345,0.9984
190.397,110.8272,0.7624,0.773,0.7665,0.7855
180.2132,106.5545,0.7062,0.6784,0.8038,0.949
179.0046,111.4777,0.7318,0.7123,0.8007,0.89
187.4395,104.7318,0.8463,0.7036,0.9035,0.9178
191.216,116.4389,0.7316,0.5739,0.7959,0.7908
204.9069,126.4492,0.7372,0.7067,0.7978,0.8997
202.9456,126.3933,0.7893,0.6147,0.7916,0.8796
182.4212,118.5258,0.7805,0.7173,0.673,0.8156
172.1219,105.6579,0.8342,0.653,0.8413,0.9684
188.4388,110.8144,0.862,0.6917,0.8442,0.8302
195.1834,118.6105,0.8031,0.7292,0.7851,0.9264
192.4962,110.1593,0.8211,0.7089,0.9087,0.8011
178.8604,101.0273,0.6945,0.7588,0.7797,0.8604
190.7965,107.623,0.8729,0.813,0.7981,0.9664
198.0322,115.5163,0.7386,0.6903,0.8233,0.9334
190.832,111.1052,0.7248,0.6963,0.7759,0.9019
171.3098,109.4977,0.7605,0.819,0.7506,0.8696
183.3667,108.5377,0.6766,0.7175,0.8611,0.8537
187.9987,121.7609,0.7959,0.7183,0.6504,0.8829
184.0006,100.1836,0.7508,0.69,0.7123,0.8544
195.3508,105.3228,0.7435,0.742,0.7914,0.8964
176.8667,98.2242,0.7748,0.7579,0.8432,0.815
186.3142,120.6695,0.7468,0.7658,0.9001,0.847
195.2946,118.8274,0.6122,0.7676,0.8909,0.866
188.8896,108.1765,0.8577,0.7763,0.6989,0.9156
177.7582,109.328,0.8663,0.6812,0.7005,0.8205
188.9247,109.9335,0.78,0.7671,0.7011,0.9134
185.5658,111.311,0.8031,0.7703,0.7547,0.9207
205.1199,129.8223,0.8431,0.7226,0.6063,0.9494
175.882,97.0181,0.866,0.636,0.7447,0.9153
184.479,108.5542,0.7293,0.6242,0.874,0.8404
195.6311,113.675,0.7617,0.689,0.8469,1.0
200.2528,112.9098,0.8092,0.6516,0.7793,0.8172
193.4069,112.2868,0.599,0.7369,0.6961,0.8997
197.872,119.6798,0.8054,0.71,0.7798,0.8739
189.3555,116.2668,0.8481,0.7011,0.7145,0.955
195.4233,116.9031,0.8511,0.7177,0.7869,0.8987
184.5546,100.044,0.7969,0.6904,0.9538,0.9538
191.3404,112.4642,0.823,0.6723,0.6984,0.8365
205.438,112.0766,0.7214,0.6961,0.7941,0.8509
179.078,99.5416,0.7776,0.7734,0.8527,0.9542
185.6824,104.3114,0.837,0.7381,0.7997,0.813
179.4554,107.7706,0.7586,0.7333,0.9333,0.8919
201.8284,123.1501,0.5979,0.6643,0.7912,0.8948
196.0696,105.6272,0.7981,0.6819,0.7416,0.7982
184.0706,103.4943,0.6955,0.7633,0.8259,0.9404
200.7201,105.4947,0.5967,0.6555,0.8112,0.9504
195.7984,119.8037,0.741,0.7616,0.7034,0.9042
193.9096,113.4934,0.8037,0.7985,0.664,1.0
165.5816,90.7874,0.7901,0.6843,0.7869,0.8612
191.2123,104.6645,0.6596,0.591,0.853,0.827
179.4237,117.3167,0.698,0.686,0.7364,0.9244
196.0825,120.8028,0.7657,0.7597,0.7533,1.0
202.0785,123.9569,0.7947,0.6128,0.8173,0.9642
172.6788,96.2788,0.6784,0.7083,0.7947,0.9313
172.4637,87.832,0.7528,0.7011,0.7726,0.8399
208.1472,119.3932,0.698,0.6639,0.7131,1.0
180.3473,123.3084,0.8277,0.7149,0.8207,0.9504
181.591,100.8639,0.8587,0.8209,0.8075,0.8402
176.3703,115.9913,0.917,0.7419,0.825,1.0
194.1313,120.1837,0.7224,0.7345,0.8357,0.904
185.3122,101.4357,0.6232,0.6667,0.8158,0.8672
192.5814,115.786,0.8355,0.7699,0.7863,0.7153
216.8173,125.7169,0.6946,0.7202,0.7977,0.9368
195.2331,113.8419,0.7732,0.7937,0.7685,1.0
193.9333,113.5115,0.7358,0.7959,0.6746,0.9345
190.5973,108.3631,0.8291,0.7413,0.9438,0.9847
193.5301,109.9765,0.7301,0.6478,0.7354,0.8644
179.0884,103.105,0.8467,0.7455,0.8143,0.9312
172.9749,96.9657,0.8549,0.7846,0.7263,0.9583
196.574,116.681,0.693,0.723,0.7801,0.9647
178.2252,110.139,0.7964,0.7333,0.7981,0.9595
176.9097,99.8699,0.8138,0.7159,0.854,0.9524
187.6131,118.6383,0.8143,0.6682,0.7563,0.8079
175.6366,98.3432,0.769,0.7244,0.8312,1.0
182.041,106.864,0.7406,0.6424,0.7652,0.9063
195.6874,102.1915,0.7765,0.7643,0.799,0.9515
191.6506,118.4723,0.7721,0.608,0.7844,0.8813
192.4925,114.2145,0.7265,0.6841,0.8601,0.8336
207.067,122.1304,0.8382,0.678,0.7133,0.9216
196.9584,120.9851,0.6412,0.7816,0.8226,0.6603
201.4366,113.3427,0.7551,0.7615,0.7839,0.8721
189.7608,101.8156,0.7188,0.7149,0.701,0.904
195.7611,109.8307,0.8196,0.7312,0.8901,0.855
193.9563,116.7584,0.6984,0.6124,0.7845,0.9308
202.0062,126.1997,0.8211,0.7969,0.6953,0.7675
211.6952,126.2748,0.609,0.7001,0.9154,1.0
180.5402,102.2154,0.7575,0.8121,0.7826,0.8614
194.5624,125.1978,0.8497,0.7122,0.6482,0.8534
213.9678,118.83,0.7181,0.7737,0.836,0.9092
202.9545,125.5691,0.7195,0.7343,0.8053,0.8257
179.4119,94.7593,0.8346,0.7632,0.8279,0.9392
191.0948,116.1889,0.8243,0.6312,0.8818,0.8969
165.0388,94.7085,0.736,0.7504,0.8898,1.0
190.1478,105.6037,0.708,0.7211,0.8569,0.7533
179.8303,104.1542,0.5731,0.6827,0.8119,0.8431
196.8779,116.2677,0.7716,0.7066,0.7473,1.0
163.3135,94.1607,0.7739,0.692,0.8592,0.9557
186.6095,116.6165,0.8657,0.7202,0.7363,0.8567
183.8074,93.7642,0.7407,0.79,0.7714,0.916
202.2028,124.2163,0.788,0.7573,0.8678,1.0
196.562,122.6234,0.7745,0.7172,0.8871,0.8708
153.9095,86.0264,0.8863,0.6276,0.6619,1.0
207.0297,111.8556,0.7816,0.6685,0.8959,0.8005
172.3074,101.121,0.6871,0.6643,0.8933,0.8436
195.8733,116.9043,0.7598,0.7956,0.7457,0.911
176.7006,99.571,0.7887,0.735,0.7758,0.7524
185.1312,108.2067,0.6911,0.7543,0.8339,0.8153
169.7135,94.2763,0.7921,0.7935,0.7952,0.8715
210.1472,126.0632,0.5572,0.6973,0.6887,0.832
190.5224,120.9312,0.7675,0.6842,0.7451,0.8016
174.0572,106.2969,0.6963,0.7172,0.779,0.7879
196.0096,110.8658,0.8659,0.7241,0.8594,0.8778
192.3354,106.5108,0.8122,0.7213,0.8148,0.8634
198.1264,123.5549,0.8087,0.6303,0.7207,0.8373
194.3492,118.187,0.7776,0.613,0.6371,0.877
184.8244,104.0932,0.6758,0.7331,0.6697,0.8011
185.7618,104.2583,0.6665,0.7517,0.7653,0.9719
195.6197,117.7325,0.8163,0.8046,0.9464,0.9679
183.1873,110.3086,0.7064,0.6658,0.7332,0.9139
197.9746,109.8276,0.7364,0.822,0.7978,0.7863
182.2206,95.7511,0.8404,0.6791,0.6753,0.728
188.5423,98.7606,0.8119,0.637,0.6642,0.9129
184.3781,107.3708,0.9095,0.695,0.8588,0.8643
173.2445,96.8609,0.8882,0.8223,0.7811,0.9148
160.5372,83.7228,0.667,0.7576,0.7647,0.9435
173.193,99.114,0.8117,0.7802,0.8729,0.8822
193.1851,130.2816,0.715,0.6901,0.9569,0.9653
188.8667,113.7185,0.7863,0.621,0.7722,1.0
200.8423,106.4726,0.7424,0.7014,0.8071,0.8773
182.9254,104.6926,0.7525,0.6983,0.7906,0.8746
182.9125,112.166,0.849,0.6818,0.8698,1.0
194.038,114.4222,0.696,0.7861,0.8396,1.0
209.9394,123.0076,0.7985,0.705,0.7328,0.9714
187.0193,108.1666,0.7473,0.7402,0.6736,0.91
182.4264,106.4131,0.7478,0.7196,0.8163,0.7955
189.6186,114.858,0.659,0.7935,0.7989,0.9154
161.9127,95.6007,0.7548,0.7713,0.7546,0.982
178.4361,98.876,0.7361,0.7425,0.8897,0.7764
189.676,102.1902,0.7787,0.7166,0.8566,0.8236
199.8236,111.6282,0.8621,0.7684,0.8714,0.973
181.005,95.3641,0.8368,0.8145,0.698,0.9253
200.4551,128.348,0.7784,0.7087,0.7441,0.8798
183.3033,101.211,0.8026,0.7183,0.7319,1.0
197.8811,114.3596,0.8424,0.8174,0.6848,0.9423
178.6837,111.5834,0.6908,0.6781,0.6757,0.823
209.8085,133.2148,0.7664,0.6495,0.74,0.9398
187.4259,117.4331,0.8282,0.7581,0.7039,0.7677
177.5107,104.369,0.7273,0.7045,0.722,0.7937
187.0917,106.773,0.6271,0.68,0.7297,0.8548
200.3093,115.4282,0.7252,0.8357,0.89,0.8184
197.7331,111.7969,0.7877,0.7631,0.8825,0.9476
177.7955,112.9409,0.714,0.6698,0.7862,0.9664
189.5865,114.9432,0.7827,0.755,0.6357,0.9605
192.8163,115.8526,0.7038,0.7061,0.9348,0.9348
190.5461,114.6858,0.8505,0.7742,0.7933,0.9438
192.0632,107.7031,0.7581,0.7201,0.8409,0.9022
172.5273,109.7739,0.8295,0.7625,0.8369,0.849
169.6417,99.0621,0.8321,0.7341,0.9059,0.8792
194.3006,118.5633,0.7438,0.7785,0.7516,0.8952
175.8817,113.1633,0.689,0.7477,0.7966,0.9414
193.3424,113.3009,0.7595,0.7323,0.8072,0.9245
171.4521,96.2868,0.8726,0.6644,0.6732,0.9334
174.7981,106.2813,0.84,0.7077,0.8826,0.9575
187.1086,105.8226,0.7475,0.6726,0.7226,0.9671
205.7006,129.2156,0.7863,0.7073,0.7508,0.9319
187.5594,101.8913,0.7842,0.7374,0.6877,0.8892
208.4175,122.9957,0.7135,0.6841,0.8638,1.0
182.9604,102.3772,0.7802,0.7245,0.8664,0.9184
167.0457,86.4726,0.9061,0.8261,0.8586,0.9445
179.6617,99.1639,0.7229,0.7287,0.7194,0.8968
206.4616,123.6107,0.7591,0.7616,0.6957,0.9123
174.9736,109.399,0.8139,0.7807,0.7843,0.859
170.989,108.645,0.8285,0.6984,0.8624,0.8738
183.8599,101.5419,0.7695,0.762,0.7538,0.9594
193.3622,109.898,0.7838,0.7414,0.8421,0.9669
202.7242,120.8077,0.8148,0.6229,0.8209,0.7746
191.1756,114.2523,0.7539,0.7332,0.8496,0.8649
192.6553,109.5766,0.8559,0.6652,0.6127,0.9456
199.3886,108.3623,0.6956,0.7493,0.8617,0.9549
170.1803,107.4122,0.8676,0.7477,0.9316,0.8033
185.9196,109.5171,0.7868,0.8193,0.7606,0.8999
192.3105,117.0632,0.6985,0.7753,0.7821,0.9227
184.5151,107.5018,0.7579,0.7158,0.773,0.9541
186.1439,105.692,0.829,0.735,0.7547,0.8756
180.1323,101.9102,0.6794,0.6523,0.843,1.0
192.1031,115.7863,0.6764,0.7956,0.7649,0.8832
181.8604,102.4713,0.8509,0.7426,0.8451,0.8736
183.3766,104.2352,0.7507,0.7262,0.8366,0.9196
191.1789,107.1931,0.7432,0.7091,0.797,0.8549
185.2557,105.1366,0.8793,0.695,0.7541,0.8965
179.1747,106.7549,0.8571,0.6896,0.9147,0.7563
182.5918,118.7645,0.7797,0.7652,0.8154,0.9533
166.5365,98.7752,0.8078,0.661,0.8008,0.9959
176.7963,97.1055,0.789,0.7752,0.7332,0.8002
187.7899,105.6481,0.8117,0.7624,0.7553,1.0
219.9176,133.3755,0.7511,0.7566,0.8466,0.9114
175.3112,108.891,0.8104,0.7794,0.7126,0.9384
189.3105,117.7812,0.7668,0.6638,0.8194,0.9544
209.3933,135.013,0.7567,0.6991,0.6371,0.8769
168.324,97.45,0.6868,0.9229,0.8502,0.8041
169.0984,107.3366,0.7171,0.715,0.7145,1.0
169.2005,106.1527,0.8137,0.6824,0.7758,0.8668
196.7198,119.0689,0.8439,0.731,0.9096,0.9121
185.2121,111.3342,0.801,0.7025,0.7457,0.9441
187.0987,104.0882,0.6918,0.7292,0.8904,0.955
194.8118,111.6651,0.6563,0.8286,0.7341,0.9179
186.825,92.9899,0.8239,0.7457,0.8757,0.9425
157.8785,89.3582,0.8162,0.8373,0.833,0.9348
169.4851,90.0152,0.7581,0.7728,0.8307,0.8108
211.3703,119.0711,0.7461,0.606,0.7619,0.8273
174.1942,92.3352,0.7791,0.7706,0.7757,0.8328
172.6039,99.2178,0.7786,0.8215,0.7615,0.6864
178.5947,107.1715,0.7616,0.8079,0.7826,0.9301
190.6174,121.9116,0.8511,0.719,0.7672,0.9251
185.6446,106.9263,0.7826,0.7452,0.7588,0.9563
193.2142,106.9003,0.786,0.6678,0.7414,0.8806
173.6911,100.6822,0.8034,0.7773,0.8264,0.9087
187.755,96.2967,0.7208,0.7353,0.8729,0.9088
188.5965,106.2572,0.7044,0.7386,0.8496,0.9538
163.3624,92.6799,0.7235,0.7823,0.7787,0.9192
188.5252,116.5499,0.7681,0.7825,0.7198,0.9548
193.428,117.9596,0.7057,0.7154,0.9104,0.9692
190.6218,107.5554,0.6728,0.7795,0.7126,0.7587
206.6898,122.5831,0.7159,0.7001,0.7169,0.8618
187.6891,102.286,0.8186,0.683,0.7262,0.9546
188.858,109.2535,0.7795,0.7001,0.8322,0.8918
165.9178,98.3627,0.7696,0.7311,0.7971,0.828
175.896,94.7753,0.6972,0.7039,0.7854,0.7242
193.5637,126.2376,0.8681,0.7591,0.8263,0.9073
200.6562,125.7582,0.7669,0.7249,0.7943,0.935
177.7351,101.6907,0.7675,0.6813,0.8596,0.8378
185.9397,116.287,0.6982,0.7339,0.8226,0.9106
163.328,83.9533,0.8383,0.5992,0.8524,0.9469
204.4123,103.8752,0.7547,0.7383,0.8395,0.9581
201.4507,115.5918,0.8329,0.8637,0.7828,0.8981
207.7896,123.4843,0.7937,0.7914,0.8016,0.8684
190.264,109.8248,0.8363,0.7884,0.7745,0.8944
167.2183,94.762,0.7441,0.7159,0.8075,1.0
183.3381,110.7315,0.866,0.7698,0.7721,0.9947
192.6682,114.6738,0.7478,0.7219,0.6388,0.8621
193.3362,109.6485,0.7908,0.6211,0.7706,0.9571
197.5091,105.371,0.6251,0.6889,0.8073,0.9024
180.8687,110.4584,0.7644,0.7442,0.7442,1.0
189.4098,107.1717,0.7766,0.6581,0.7723,0.8698
178.5277,105.1633,0.8744,0.7442,0.7382,0.8388
148.51,78.3317,0.8263,0.6745,0.7515,0.9436
187.5699,111.4792,0.7614,0.7631,0.8543,0.835
189.8413,109.1655,0.6749,0.6791,0.7763,0.8093
166.4332,81.3115,0.8126,0.6511,0.8025,0.8578
190.5499,106.2351,0.6823,0.7592,0.7428,1.0
219.589,140.6404,0.8276,0.6927,0.786,0.9422
196.5091,121.8254,0.8223,0.6545,0.8717,0.8812
189.9093,111.9734,0.7726,0.6898,0.735,0.9305
192.7069,113.5397,0.8285,0.6448,0.8729,0.9356
193.9436,121.7256,0.7745,0.8228,0.7685,0.9438
180.5323,99.5921,0.6276,0.7086,0.7381,0.8385
204.5437,126.4292,0.7373,0.6988,0.7013,0.8609
183.2752,110.5254,0.8391,0.6959,0.7734,0.9507
175.2181,100.3918,0.7961,0.7578,0.8266,0.9324
184.1832,100.8299,0.7606,0.7186,0.8196,0.8551
173.1086,108.8489,0.7024,0.6888,0.6733,0.7888
188.4959,118.4193,0.7565,0.7008,0.7444,0.8139
197.5735,118.9702,0.7519,0.7684,0.8145,0.916
195.2192,112.8652,0.8312,0.7464,0.7426,0.7681
174.5424,94.1021,0.6154,0.7387,0.7733,0.8391
193.6359,100.7715,0.8214,0.7004,0.8217,1.0
186.6535,106.4421,0.734,0.7139,0.792,0.8467
191.7714,116.0711,0.7513,0.824,0.8605,1.0
184.4909,89.4459,0.6885,0.6603,0.8007,0.8742
179.2367,98.866,0.9194,0.729,0.7867,0.8491
201.9744,119.4272,0.7796,0.6586,0.8108,0.835
162.4617,87.0913,0.7945,0.7216,0.6938,0.9187
188.0442,105.9464,0.8398,0.7485,0.6806,0.9333
192.0325,125.9217,0.6891,0.6234,0.8986,0.7948
189.9733,109.5045,0.7521,0.7109,0.8003,0.9509
170.5118,97.8149,0.8566,0.7832,0.7782,1.0
187.6943,112.498,0.7973,0.7195,0.8403,1.0
204.1696,123.7951,0.7647,0.7557,0.8711,0.8681
192.9283,115.5258,0.7741,0.7929,0.8318,0.9045
209.5106,118.2577,0.6885,0.6727,0.8845,0.8822
207.5979,119.8565,0.7666,0.7586,0.7208,0.9104
183.5964,99.9651,0.8096,0.7222,0.8774,0.9147
187.6398,103.2418,0.7753,0.7373,0.7653,0.9239
183.7176,108.5699,0.7605,0.6615,0.7618,0.8708
184.2488,115.9013,0.7314,0.7694,0.8018,0.9909
166.5626,92.7697,0.8402,0.8061,0.8115,0.8392
173.0053,105.8871,0.6199,0.5625,0.7547,0.9548
177.5281,101.6033,0.8002,0.7615,0.7682,0.8406
200.3357,117.6617,0.7834,0.774,0.7218,0.9187
184.5787,110.183,0.63,0.7845,0.8446,0.8891
195.0686,109.8216,0.8057,0.6882,0.7401,0.8587
167.0102,89.3646,0.7183,0.7314,0.8438,0.9718
199.1305,117.8514,0.7722,0.7425,0.7079,0.8398
153.6803,81.4164,0.7724,0.7302,0.8024,0.8685
180.6234,98.7729,0.7991,0.7635,0.7504,0.7494
190.1229,114.4305,0.7061,0.6915,0.818,0.9525
184.5616,113.2165,0.7529,0.7113,0.8907,0.9597
189.2378,99.9313,0.8359,0.7236,0.8399,0.8547
189.1513,105.4549,0.7778,0.6526,0.7406,0.91
174.8807,103.6412,0.7383,0.7481,0.7668,0.8285
176.9125,108.1552,0.8035,0.6562,0.8609,0.9032
191.9506,114.9508,0.8268,0.7691,0.6832,1.0
197.9951,115.9177,0.7289,0.7075,0.7987,0.8233
176.5747,103.4316,0.6971,0.659,0.846,0.9346
187.6588,102.3273,0.5257,0.6898,0.76,0.8818
160.7261,83.2352,0.844,0.7186,0.8054,0.9273
185.4809,106.017,0.6921,0.7444,0.7739,0.9394
180.86,99.0176,0.8053,0.709,0.767,0.9525
186.2419,120.5011,0.8239,0.6173,0.7104,0.8592
177.9399,101.6441,0.8391,0.705,0.8148,0.9114
173.4947,95.8883,0.7289,0.6606,0.8009,0.9
197.5117,120.5646,0.859,0.7586,0.7293,0.9343
186.5369,110.9767,0.827,0.6356,0.81,0.8338
180.9916,113.8485,0.9143,0.7545,0.8653,0.8138
189.4648,107.1181,0.7656,0.7282,0.7702,0.8978
180.2793,107.2051,0.8113,0.6499,0.8517,0.8782
181.3885,118.0814,0.7831,0.696,0.9301,0.9028
182.3097,97.138,0.7064,0.681,0.836,0.8076
195.8445,101.6535,0.6812,0.7208,0.8418,0.8595
192.9038,118.218,0.6683,0.784,0.8667,0.8029
186.442,105.247,0.695,0.6925,0.8843,0.9044
188.2839,116.8097,0.7999,0.8237,0.7371,0.9268
188.3928,108.3177,0.6695,0.7322,0.7354,0.9068
207.447,124.8078,0.7373,0.7282,0.8911,0.9476
182.9358,106.7667,0.7483,0.7625,0.8406,0.8789
176.5745,111.9075,0.767,0.6654,0.8079,0.941
177.2465,102.6395,0.8181,0.7477,0.6803,0.8568
174.4012,101.3883,0.7747,0.603,0.6553,0.7632
185.5492,114.4545,0.723,0.7675,0.8158,0.9278
173.5773,104.2159,0.7408,0.7781,0.8392,0.9575
160.0841,88.6256,0.911,0.697,0.8977,0.8807
185.605,110.1628,0.7129,0.7874,0.8045,1.0
184.5078,105.1463,0.7877,0.7145,0.7283,0.9355
207.3971,126.2413,0.7677,0.8366,0.8863,0.7933
190.8864,104.2227,0.7494,0.756,0.8725,1.0
167.3584,102.3825,0.845,0.8043,0.8097,0.9392
192.2918,114.8671,0.8673,0.7571,0.8092,0.9656
181.7469,98.9545,0.7947,0.7397,0.7421,0.9039
184.5888,100.4143,0.8503,0.7417,0.8055,0.9138
217.2798,131.4635,0.7378,0.6812,0.8592,0.939
210.8878,123.3881,0.7344,0.7445,0.7487,0.8186
196.1868,120.1637,0.6211,0.7478,0.8537,0.9359
171.6347,104.8737,0.8454,0.7053,0.8687,0.986
185.3475,107.7159,0.6408,0.7191,0.8154,0.9447
187.9011,111.5942,0.636,0.6977,0.8179,0.8721
204.868,118.1796,0.7981,0.7772,0.697,0.956
194.0018,116.9295,0.7966,0.7995,0.7576,0.932
171.8434,103.6035,0.798,0.6635,0.7039,0.9579
179.8947,98.2517,0.7801,0.7855,0.8855,0.8751
193.7712,119.108,0.6964,0.7935,0.6946,0.8517
199.0309,102.1105,0.7439,0.7736,0.9212,0.8287
164.1141,86.2934,0.7788,0.7554,0.7992,0.9673
204.2066,116.4636,0.8028,0.679,0.7442,0.937
196.0648,115.1149,0.7736,0.7126,0.9149,0.9419
205.9776,128.1426,0.7889,0.6979,0.8928,0.9325
173.8689,90.1648,0.6628,0.6915,0.8821,0.8365
186.4916,102.3301,0.6389,0.8189,0.7438,0.8888
175.7296,101.2803,0.7599,0.7068,1.0,0.8519
199.9087,118.7122,0.8645,0.7602,0.6963,0.7968
177.9921,90.6785,0.5892,0.7092,0.6377,0.8867
216.0527,131.6414,0.6907,0.7357,0.817,0.7904
177.5705,115.2477,0.8028,0.6565,0.7776,0.9327
172.7051,97.6546,0.7428,0.7724,0.8536,0.9486
186.8094,100.9147,0.8005,0.6749,0.7963,0.8888
197.0443,112.5212,0.7776,0.6629,0.8364,0.8906
187.2846,112.8159,0.9017,0.6878,0.8336,0.9068
184.0999,102.6368,0.8198,0.7398,0.8,0.9172
192.2023,113.3575,0.7741,0.6758,0.7763,0.7972
195.0935,111.4701,0.7798,0.7483,0.7684,0.7997
180.5893,100.3971,0.6253,0.6774,0.7302,0.83
180.153,101.2055,0.7913,0.6627,0.8118,0.7941
173.5357,96.7816,0.8203,0.7489,0.688,0.9013
197.8951,114.8656,0.7597,0.7536,0.7796,0.943
172.8939,101.693,0.7069,0.7285,0.7434,1.0
179.9472,106.1521,0.7925,0.7124,0.7023,0.8335
184.8586,117.0387,0.7901,0.8204,0.8057,0.949
209.9214,133.6815,0.807,0.7187,0.8029,0.9619
209.0847,130.3605,0.7936,0.6986,0.7812,0.811
207.3456,126.9426,0.7574,0.6766,0.7884,0.9619
174.0691,98.7796,0.8311,0.6069,0.9008,0.8151
198.6466,120.6924,0.8128,0.6897,0.7204,0.9076
201.5271,120.1417,0.7316,0.7229,0.8328,0.8846
187.4718,101.9274,0.8349,0.7495,0.7055,0.9185
189.1704,119.4607,0.7639,0.7329,0.7525,0.9292
180.1023,111.1298,0.6902,0.643,0.9235,0.9179
180.7164,117.6925,0.7304,0.7268,0.9191,0.962
163.2362,89.2363,0.7872,0.7206,0.7803,0.9779
204.4338,117.9622,0.7038,0.7419,0.836,0.8625
189.8236,115.1102,0.6634,0.7438,0.7277,0.8423
185.219,98.7549,0.8259,0.6964,0.8465,0.9228
186.5914,105.3893,0.6653,0.8314,0.8099,0.9502
180.323,109.2132,0.7221,0.7894,0.9331,0.784
190.5449,117.116,0.6592,0.6528,0.8346,0.9431
182.8371,105.7016,0.8375,0.7112,0.7769,0.9689
175.0507,91.1918,0.6807,0.7356,0.7252,0.8831
188.6193,109.9419,0.8141,0.7081,0.7345,0.9362
210.7029,122.7322,0.754,0.7874,0.8372,0.8293
203.895,119.0456,0.687,0.669,0.8446,0.9015
172.2389,96.0853,0.8594,0.6737,0.8529,0.7474
168.1942,101.5536,0.7319,0.7022,0.7563,1.0
180.7159,114.0874,0.8945,0.7178,0.5896,0.9434
179.0528,106.1586,0.799,0.6136,0.695,0.9612
204.9222,124.8459,0.8187,0.7464,0.7782,0.9519
195.658,110.5979,0.7841,0.7478,0.8205,0.9418
173.7695,100.6897,0.6754,0.749,0.8229,0.9044
185.875,107.7128,0.718,0.7777,0.7664,0.9234
188.5305,105.5032,0.7771,0.7937,0.8621,0.7961
210.2351,125.7749,0.7964,0.6782,0.754,0.8806
178.9535,107.8604,0.8854,0.7485,0.856,0.8928
181.2032,115.5324,0.7566,0.7493,0.8092,0.8599
