max,CPF,ICRO,STO,Rand
653.4641,448.7846,361.1973,517.3099,542.679
642.628,453.6369,401.8087,569.0181,549.7628
675.4728,481.9091,420.5166,572.1498,562.4418
597.2178,403.8584,368.3801,520.9262,518.0612
627.5761,488.6182,446.7846,572.764,596.7619
615.1202,463.6174,358.0862,485.3549,524.0598
619.5594,422.9308,361.8025,530.3182,526.185
637.1989,381.467,331.6811,537.5248,563.8181
626.0366,411.2769,377.6766,522.8727,551.3716
659.4513,428.1053,419.6744,578.8326,566.34
589.2055,442.2038,334.4198,495.9738,527.4489
594.1353,389.2947,325.0669,487.2637,504.2988
648.38,477.8969,366.326,587.6083,591.6795
650.5432,387.5943,461.3141,559.0221,563.9772
563.3583,402.6988,315.0655,462.2774,465.3773
649.1644,540.5804,424.2596,597.3935,594.9768
621.8748,379.7757,408.876,517.2632,562.2562
620.1791,423.5761,390.2162,504.3011,504.5523
558.9893,401.9679,345.2599,436.092,469.5362
586.418,421.5796,416.8696,477.118,532.5203
611.1166,373.7212,327.7316,532.8465,501.6468
621.0434,444.2545,388.0209,540.9499,563.0372
651.3646,457.9354,441.5216,562.089,544.7801
663.5139,467.0322,416.2793,581.0046,580.6631
633.4579,416.9493,417.9825,533.2188,493.6562
660.4796,451.2325,386.5908,535.242,550.947
632.1152,435.1987,416.5775,509.2822,522.1434
656.7189,442.8123,367.992,566.9734,576.7817
572.585,398.0352,345.9086,470.928,499.8524
602.0412,387.4818,331.8787,503.2149,500.2283
664.9879,439.0868,410.6799,568.2881,577.6603
648.8548,419.15,433.776,571.2675,559.7476
607.8653,346.2281,318.8164,488.9418,517.5688
638.9671,429.1516,388.6001,543.5361,556.4283
638.0448,428.5156,299.7096,491.7033,520.4146
585.4225,395.2322,345.4828,516.0489,527.244
612.1042,380.6658,387.4869,462.0016,509.2402
632.0788,424.875,388.9978,525.0965,536.8962
634.9684,413.9695,395.1547,532.1471,578.1158
641.0518,430.9063,381.089,524.243,565.6515
610.0608,417.4637,350.7861,513.3932,488.3645
641.9737,443.659,393.3353,542.9026,555.6495
713.3305,446.1718,485.5967,602.1225,601.493
613.6195,378.2606,378.2893,524.1006,545.6397
622.0615,436.4906,396.2889,527.3563,528.1596
661.6288,375.4527,419.2722,524.7184,565.827
644.1011,460.6531,392.9902,536.9346,509.4364
631.4015,455.0928,375.3665,547.9354,561.7896
623.0776,428.4159,367.1736,517.6078,531.9963
656.9266,414.3233,414.2924,586.2116,605.6174
719.5144,470.0399,448.882,613.131,557.47
659.3832,450.5877,404.2625,563.5629,594.8425
626.0612,397.4247,313.5983,527.4213,532.5942
621.1578,462.4535,388.7496,549.5856,552.8024
645.9088,462.9415,355.0218,579.4787,587.4346
607.8429,426.3079,343.9026,504.439,506.2837
604.5698,443.0137,391.3385,520.3869,541.1208
585.4129,345.4368,324.537,472.5065,496.0966
681.7971,477.6371,401.2707,560.3817,585.6823
624.6817,416.7864,395.0656,535.0946,541.4825
639.9826,424.7089,349.5759,532.7069,524.7165
566.7957,380.3256,357.8986,490.3516,472.2644
628.6736,430.7221,334.9679,501.1207,530.7522
674.3825,442.4008,401.5408,595.4043,565.7545
600.8646,398.8547,388.2977,491.3305,540.9596
668.6057,473.0515,434.6833,575.1433,605.9785
590.4073,442.071,421.417,536.4421,533.3072
632.9425,508.0786,430.5446,571.2421,599.4005
651.6109,456.5126,426.5229,516.8261,559.3485
671.9274,439.0247,408.3759,569.1312,572.4043
680.6057,476.7621,443.2173,593.5884,628.1643
712.071,465.974,436.641,636.5608,623.264
689.1891,473.0045,392.3201,571.3938,580.0093
570.446,370.4794,348.7239,489.8627,488.0318
608.9474,455.4504,406.756,499.8753,467.6074
603.5834,467.0782,427.8228,513.7924,511.1217
668.0253,497.8083,398.0996,599.0891,604.4293
642.1808,445.2733,398.1006,591.4392,554.8981
596.8164,423.3026,368.2175,542.3975,523.6619
658.446,453.5608,448.5557,566.3699,565.4612
636.6643,468.4368,379.5011,561.2383,540.23
740.0692,547.0714,413.0915,620.9474,635.6917
620.7232,380.0533,378.8444,470.2378,502.1498
635.2571,442.0876,345.9216,547.0441,560.5764
604.1422,401.7301,405.5973,500.3501,518.8773
595.8304,348.2159,381.9557,493.0831,486.4062
641.9412,477.3254,386.9359,565.5526,584.8903
649.3188,411.2573,386.1169,533.9293,553.6881
666.3624,463.3047,363.5003,526.7339,585.9992
607.3244,444.584,390.6213,533.0526,557.9223
642.5035,449.789,407.1556,541.5918,526.7686
619.7134,346.4519,344.0805,504.7635,528.5606
604.9307,376.2223,389.8868,505.5851,519.1799
637.9968,493.6171,401.2982,558.0822,591.0547
679.945,481.4406,419.1655,606.524,626.133
616.7836,403.4432,336.5231,455.1902,501.0346
654.026,485.5691,413.3599,557.5377,587.8381
639.8835,418.2354,404.8606,509.9942,493.2253
670.4746,462.2106,441.9704,613.3724,575.0327
669.97,450.1305,368.0081,545.3001,584.3403
626.4994,398.8421,359.6308,516.3657,499.3291
596.9822,372.9325,339.3428,479.5538,488.7199
620.8646,427.1428,395.6608,523.7705,524.5669
636.5077,455.3721,397.6372,523.2075,534.1578
686.2587,524.1904,483.0672,628.4451,615.748
573.1396,391.9137,354.6913,486.3384,484.6166
617.52,455.0262,372.8418,529.7695,530.6282
663.6343,536.0492,414.4554,564.1779,574.1659
622.9309,416.908,365.5594,533.5806,505.3532
605.1484,394.9022,372.643,508.8463,523.5185
628.5123,478.3714,404.9752,531.6611,574.3641
598.4089,368.7638,390.6715,495.9903,529.5841
657.2072,487.1257,405.0848,578.8506,579.0258
640.6809,456.3532,372.8443,537.6268,531.1026
680.2115,471.0563,451.8942,606.8244,607.5666
593.5388,411.9714,342.3112,505.1247,504.9711
622.6766,418.0951,357.188,538.5182,523.6573
624.9135,431.037,326.4185,526.913,516.4918
664.8305,487.4374,459.3958,586.5206,604.512
608.3127,427.8795,400.64,521.9715,513.8625
608.2116,430.052,360.0793,489.3276,527.3583
634.2072,438.7834,387.8894,545.4572,563.1776
572.9659,353.5996,361.4383,467.3762,426.9531
647.6381,476.4545,412.2117,554.4828,567.0717
634.1769,456.946,359.4338,509.3672,559.9311
630.4157,418.4917,376.2193,546.0785,579.7503
656.7517,467.6671,416.5,559.3984,573.2786
671.7367,414.5642,434.3675,568.2383,591.1594
659.2597,409.2855,405.3384,577.1016,543.6835
637.5191,457.5106,444.1053,529.346,550.3923
605.5648,409.9866,395.0391,496.0194,488.7025
619.7223,378.7593,386.2567,518.2586,547.2435
620.9053,417.6351,405.8142,514.5439,536.6339
620.2328,386.4937,371.9439,491.7234,514.3528
668.286,453.1206,444.0831,540.3131,572.9664
642.4419,441.4154,384.3976,538.5597,545.3708
683.5718,418.3559,391.7956,530.988,549.0119
605.6982,403.5828,345.2397,488.0132,509.6657
611.1595,432.1995,358.3741,527.9803,550.4292
616.5412,419.4195,384.3087,495.7909,485.8117
625.1396,436.5316,341.2832,503.4646,537.9932
584.9733,402.5969,344.3134,503.2792,498.3929
594.0358,411.9869,305.2114,507.6433,473.8557
636.1013,406.9629,389.3896,535.0681,544.3885
602.0521,487.4017,410.1616,521.7952,543.7492
620.3536,430.7247,417.1401,552.684,539.5403
616.9058,409.8703,332.8029,556.8034,533.6049
664.5941,480.1191,436.0763,584.9453,612.7346
629.2956,419.6716,451.0567,530.0185,556.2767
657.788,428.219,391.8516,540.9377,557.3447
638.6549,461.6697,325.0671,538.9306,510.2329
666.1721,414.2795,441.2332,581.5173,593.978
588.7412,415.604,367.3214,528.6908,528.1155
681.4455,461.6838,460.7159,575.8553,575.602
649.0546,425.5775,389.1508,550.0938,561.1675
645.3304,531.0304,453.6284,601.0595,607.8897
643.4511,441.4443,409.9417,547.4965,533.0828
620.9127,441.498,414.3527,536.454,572.8268
672.2666,462.7179,393.9468,562.2949,578.8706
622.9774,435.3017,379.0426,482.7572,544.4068
604.4969,353.0302,329.2409,516.2547,496.7778
623.9376,480.5908,390.3087,529.2813,547.9779
677.6892,481.3481,436.6511,570.1565,572.5146
692.7592,526.6113,452.4794,617.5483,616.0445
656.4757,406.6675,395.3952,568.1117,616.9704
671.7493,471.6172,419.2948,590.3652,565.3304
621.3565,394.0332,392.6942,501.5632,516.6934
641.9889,407.9973,413.9845,560.5926,532.5979
676.6395,517.5232,442.1323,630.943,593.9672
636.7641,459.8398,429.0736,520.6754,532.0563
630.8925,475.0017,426.4062,544.5257,554.6692
620.4088,342.6045,369.92,509.3538,503.1838
634.7766,476.5646,396.8677,558.3077,564.765
618.9805,404.5083,376.075,525.8488,515.6769
657.4814,403.955,432.2374,546.7997,553.1349
661.5291,475.854,396.3233,572.316,558.6983
633.2614,400.2197,397.2845,562.3811,561.3129
619.2762,424.407,374.5424,548.9828,544.6767
644.5383,460.4458,416.6891,532.5687,580.52
587.8705,426.3183,387.0649,491.1749,522.3917
617.8642,385.1372,328.9029,536.559,559.6304
625.1552,426.0965,343.2639,543.553,546.7434
626.2813,498.875,402.7027,527.6592,574.2301
653.4198,493.5948,412.0205,561.3583,598.4071
629.642,452.0586,408.8224,546.4149,575.22
606.5693,371.1364,363.6847,532.3699,508.9527
607.8048,430.5993,342.8327,516.3994,501.1662
614.5926,376.1645,383.1048,540.5425,558.5875
600.2953,455.4576,419.5995,512.9063,511.2936
689.6373,481.2796,435.0928,588.9846,599.2581
666.9539,449.7963,373.9598,543.8391,573.6693
620.2917,401.8281,397.9282,518.6664,536.1013
611.0371,422.0971,349.672,523.3401,518.9083
644.2345,433.2498,409.0258,535.9259,556.409
613.8351,449.3131,388.8708,537.3448,530.36
631.2023,428.1929,366.9294,546.555,557.2518
646.0543,405.3186,367.1357,546.6418,518.8464
663.4699,421.6696,387.547,523.4603,548.1923
614.532,471.5535,442.6385,537.4909,504.1555
678.5737,456.1441,477.9151,569.1588,583.4583
634.1406,476.2775,432.1446,537.6203,566.4772
573.1981,388.3286,375.0929,496.2812,507.4468
579.8868,416.0602,356.5317,503.0674,461.4629
654.8662,465.4381,405.1623,546.7803,520.5361
608.8339,422.334,345.7471,501.7034,514.9162
612.7714,445.7956,390.963,506.8058,521.7035
664.822,411.0677,415.913,560.4228,571.7566
647.9727,448.6858,407.8585,531.452,539.8725
668.929,520.0749,379.7965,571.7828,616.5653
622.1373,428.7999,357.8824,502.9567,506.3063
699.7248,505.4017,422.3479,591.4954,600.6731
592.0935,374.7038,328.701,477.6053,468.0292
670.3761,416.0554,402.9057,568.7388,578.8252
666.1069,483.5685,454.8656,586.4488,594.2967
595.8668,426.5634,352.3243,493.107,524.2456
645.53,421.7257,380.1691,533.2948,520.6516
679.3166,483.4914,411.4486,597.7371,605.9106
612.2941,434.3672,334.2648,525.9248,524.358
628.6168,424.935,338.7681,533.773,514.9972
626.2833,471.0975,400.929,547.2803,547.2971
647.0144,478.1559,395.5855,566.212,591.7407
682.9594,529.2246,415.6976,613.1591,616.398
597.1543,391.1778,402.5475,516.7258,498.5308
631.1185,378.5979,334.3492,520.7675,542.4545
651.1261,395.3097,353.1338,565.9698,577.6089
667.6078,486.7708,403.1406,570.4835,574.7273
617.7757,409.0083,425.9156,521.5159,550.9048
623.5273,479.7119,399.0859,546.1471,551.8949
660.4261,458.7591,448.6834,565.1658,566.741
643.1154,438.7363,396.0948,515.9574,530.7436
662.9153,457.7982,398.9791,547.6507,548.6794
599.9301,407.198,351.1977,533.4158,512.8421
663.6809,422.9595,407.1592,552.6981,563.0819
617.1177,393.2198,378.9824,507.4578,523.5133
618.491,448.3373,404.8809,518.1667,535.9709
643.4934,424.8911,464.7435,549.6577,560.3115
634.9655,384.7576,383.2668,524.7015,545.7286
641.3142,388.6743,365.2573,529.6606,540.4304
594.2523,424.3369,358.0941,501.988,501.9007
629.915,421.6822,389.3558,554.0457,537.692
637.6048,478.3637,448.8189,565.5291,560.9881
630.8492,469.0132,397.9243,585.2525,581.1087
635.7526,458.5986,380.9667,519.3187,534.3773
614.0621,414.6845,372.9145,503.0514,484.6033
585.7068,391.3247,354.3823,506.9365,495.5356
558.5718,391.1114,320.6097,474.646,493.1364
592.6452,411.2958,386.9473,497.78,506.5116
674.3232,462.6065,445.9008,561.2803,569.3582
590.4351,407.0673,370.469,506.435,538.3133
646.3688,463.3379,329.6944,509.5749,530.4773
650.8869,389.8774,410.1767,505.5117,525.4
681.907,404.1473,329.4159,553.4395,572.6377
629.0062,469.0756,409.2599,560.0755,589.83
635.6876,411.2822,351.9284,523.9348,549.5451
586.0843,400.0194,366.9099,513.127,531.2345
655.553,439.4898,394.6541,543.0013,558.6461
637.5222,429.0585,348.4627,517.9445,555.8429
601.8307,374.9935,329.9232,475.1983,485.0476
587.3034,390.3425,332.4068,453.7887,482.4139
612.1474,445.771,311.0309,480.8285,493.3405
656.1642,480.1346,449.8061,591.8222,587.6614
624.5616,464.8853,333.7432,528.3587,496.456
620.4739,428.0572,362.4125,488.6681,489.5648
671.4069,463.0721,404.4519,558.1542,593.4582
605.5077,402.2292,363.3321,506.9441,525.7868
630.2114,415.2272,402.9248,574.7289,573.1584
625.5508,460.4494,402.7236,581.6069,565.9354
607.3394,456.0941,386.8194,530.4238,548.9172
681.8899,501.9285,415.4014,564.981,616.0213
660.8694,479.1151,398.0143,538.5546,582.2951
608.9771,423.0524,378.8504,509.0376,522.7916
642.5042,484.9517,405.9401,552.5164,569.6724
645.358,419.6444,358.0982,549.6889,545.2942
616.1391,416.3437,389.3342,531.8864,565.7116
616.6333,425.9105,408.6467,543.4506,535.4981
599.5607,380.4887,363.5454,502.2462,498.9174
570.2501,366.3855,360.1758,451.6758,443.6175
587.6085,402.252,361.4839,488.3863,511.0371
678.0296,483.292,401.4298,571.3965,613.4797
595.7171,394.078,358.8036,508.3037,501.9027
659.8409,460.0775,405.2051,561.159,580.796
602.6776,398.2153,406.7966,516.767,545.7344
640.9944,490.0745,380.1446,546.6111,569.4151
633.4831,404.7806,397.2663,523.6079,498.3762
628.1239,379.7185,347.5932,507.0774,528.4642
654.3185,454.5297,388.8764,531.328,543.5731
618.3838,452.2126,439.5755,540.2565,569.0507
649.911,482.3732,455.5627,594.0874,608.6825
617.4564,444.8502,382.4924,548.336,566.495
634.5305,411.6754,356.2825,541.5592,560.0045
624.5489,422.4132,391.176,536.968,515.8803
645.3587,450.8791,380.4117,546.6623,586.0951
663.2777,416.2006,390.6141,534.4877,532.9861
657.5045,461.9394,403.6937,598.1714,607.5081
674.533,483.1282,472.134,588.3839,562.4362
578.1091,341.4032,365.5369,450.7388,495.0322
610.5577,429.351,330.0843,528.805,487.1116
606.3826,424.8403,406.0459,533.3037,558.3563
603.1224,449.319,398.7734,542.3832,527.005
624.4789,429.6574,403.1034,508.2702,560.1647
674.6334,464.7201,430.3047,547.7345,563.0197
625.2522,448.1971,390.7434,522.0191,514.1539
613.3541,438.8767,361.2452,495.0067,516.8722
590.5493,413.0985,411.8425,528.2854,543.8154
638.0094,450.4025,408.6739,532.4198,519.2728
661.6003,505.9024,432.736,574.3979,583.0553
629.8342,419.7592,340.4282,547.3325,560.7281
648.5407,469.6392,433.7432,563.3546,575.1085
636.9895,460.5665,413.4799,577.8707,575.1933
623.1065,394.0562,358.6389,495.5409,517.1023
633.7619,438.6153,368.3236,566.9177,536.59
613.9747,424.4208,395.6825,489.6688,493.999
667.4723,444.3193,431.4253,602.623,576.0435
641.4181,403.1586,397.4195,550.4415,563.269
671.605,512.4873,385.6963,617.6523,618.767
623.7792,490.5595,416.1078,552.8863,536.8899
656.5798,525.2531,419.1604,607.049,577.3706
611.14,435.5501,370.4213,514.1505,532.6017
631.0161,340.7292,399.2419,502.1434,544.5848
664.6779,436.374,460.7452,557.1345,593.1494
658.5763,524.1103,461.9727,575.3023,563.7769
570.422,378.2899,343.0526,479.1583,472.7025
617.9761,436.8009,393.234,533.24,519.1367
647.3106,489.3361,445.9033,587.0103,598.779
629.0683,455.9199,391.7984,520.3506,540.7145
668.2287,485.2132,428.8283,555.7826,558.6203
567.9963,400.6436,334.0825,468.7934,482.8793
652.2616,402.0535,436.8581,516.6295,547.6993
647.5525,447.6238,355.1522,575.4035,527.3732
648.2517,445.2451,387.6958,528.395,567.5717
679.4055,498.5997,439.7009,554.0733,580.3874
606.6428,414.6795,400.1633,517.1119,505.9524
613.6288,416.4011,377.9966,503.4797,490.6587
662.2822,435.8081,447.2343,563.7048,573.3981
606.1332,451.7188,360.6275,520.6938,533.6704
557.5903,410.3609,348.7564,484.6966,478.4234
648.0619,444.969,423.3606,546.8214,566.2255
691.0725,475.5416,484.7316,594.9583,611.3649
691.803,454.6402,494.2643,566.3873,609.2067
619.9189,372.0432,395.8039,535.1791,500.0554
662.7806,496.8983,379.442,570.7916,554.8378
629.134,452.6253,305.256,501.175,514.739
632.3587,455.7174,375.1816,556.5985,554.0406
599.5372,398.4493,365.48,529.5905,548.534
668.9801,484.2625,436.6181,573.6244,568.6614
621.7047,420.1182,359.9011,548.838,537.4901
632.4088,405.1003,380.7709,509.3582,522.0837
641.3637,461.6937,343.8557,565.7126,553.9611
574.7953,368.1167,313.4676,475.2725,479.2313
638.3122,407.6712,397.5228,551.7531,551.0612
657.3786,436.1856,468.9973,578.3976,566.3551
650.8171,457.915,420.2984,539.6024,539.1976
664.9653,507.3622,430.652,572.1497,599.0786
598.045,436.1933,380.5611,534.8721,534.7561
601.9294,438.3018,379.7819,500.387,525.8188
640.4809,434.9697,427.2059,543.5446,550.8538
674.8061,488.1544,443.0355,570.6514,584.2128
637.9299,474.6856,414.1468,566.0598,534.9143
620.7589,400.4617,407.9511,527.0696,523.1024
639.0636,435.2774,409.3367,526.4642,551.0424
600.1767,388.4918,352.3178,446.1408,501.4294
647.1356,406.2117,391.8582,556.7485,565.7711
680.8601,473.2685,424.2054,527.2063,575.3204
703.0367,489.8337,460.3053,611.2211,635.0997
611.7693,372.6172,374.2925,491.9696,511.7351
607.2053,422.5335,364.7666,506.7337,545.3459
634.0942,458.6198,449.2736,557.8507,566.0548
659.7377,476.207,415.1252,583.7539,567.1346
642.1242,417.3754,406.2003,508.4415,541.2593
600.0239,391.1978,360.9248,478.0972,428.7739
653.3352,457.5728,383.5135,567.2946,590.3335
622.0572,392.8397,329.6566,523.9001,505.5026
710.8567,455.9823,458.2368,595.8313,605.9103
