max,CPF,ICRO,STO,Rand
271.071,151.7675,161.7135,232.2408,216.8397
261.4674,162.5901,160.3343,214.4841,202.6561
283.9852,170.6223,179.9355,240.5465,228.0064
281.1107,137.4705,167.527,227.1721,230.6737
285.8297,179.9908,143.5103,229.7393,207.5823
272.7226,181.9124,178.5816,219.3504,217.5774
289.564,178.6901,179.9611,238.202,239.8282
301.5645,190.3345,167.7176,251.3485,255.8653
275.9649,158.6232,160.251,214.4227,190.7978
274.359,172.8205,152.8527,241.1769,218.0888
310.3664,154.6261,200.9077,239.4801,257.6271
273.8891,148.5373,141.6501,221.1451,236.5162
286.5696,150.6105,135.6013,221.515,226.1421
299.8065,180.8593,194.2253,232.3543,261.244
269.5212,171.0019,136.6044,219.0206,225.4601
268.861,182.5287,160.8804,217.8632,219.3643
299.8075,200.6766,147.4012,222.0386,228.0202
297.8086,152.1963,167.5452,238.7703,213.2988
266.3903,128.1238,149.4148,211.4158,223.4366
286.96,164.6786,166.7549,224.1757,249.6621
268.3351,148.4197,136.1307,206.7603,202.5193
261.5991,179.3118,168.937,210.4744,185.9084
289.4262,172.7607,157.721,213.9125,208.7797
324.1515,193.885,212.9913,269.5077,278.2824
313.718,229.9581,160.0266,236.0995,264.0159
263.2201,137.7134,139.262,205.8725,186.7966
307.2893,161.3458,163.5861,247.2024,271.9171
281.9484,149.1436,135.0749,207.9656,215.7399
282.3852,151.3979,163.3255,222.5154,234.8269
263.8906,155.771,143.0849,204.5757,207.8985
299.3167,171.1948,146.4604,244.8898,217.4799
287.7016,174.4912,173.2071,224.1727,214.7236
303.8599,220.2986,189.3613,245.3792,236.2141
277.0892,184.2086,161.5613,223.6631,216.6227
296.817,140.3501,179.7314,224.9803,256.0598
258.4402,160.7937,149.5461,196.2337,224.8395
297.791,166.7037,164.1653,245.4401,263.1636
340.4143,221.7563,190.1143,266.5004,267.0768
238.8722,115.4574,120.5726,183.3034,176.3427
286.0487,163.1382,171.1655,221.9485,237.1936
298.2973,138.4844,207.3339,246.7678,243.0806
262.9544,142.1219,140.8927,212.9469,193.1869
332.0489,200.2861,202.0598,262.1071,267.0613
306.9208,200.45,176.8706,246.6782,269.7823
296.5032,200.7032,139.8071,240.0331,225.7909
268.4654,121.2066,148.196,189.0878,212.5914
319.2009,173.8656,184.1125,267.6609,270.8365
282.7,184.2477,166.2476,199.1265,189.0128
318.197,222.1312,185.8943,248.8377,287.0598
286.7043,191.589,162.7549,241.7754,241.1304
261.4606,151.0234,159.4829,212.5201,199.4203
244.0834,104.545,135.2731,176.7167,186.3956
305.2445,227.4301,183.8229,265.267,249.4229
295.5276,128.5849,120.4881,206.0761,248.9229
291.8145,200.5372,170.4986,247.07,259.0057
265.9472,171.0093,164.8275,224.4696,209.8641
286.889,166.7786,148.7596,235.0006,221.4478
268.4332,148.7188,151.5256,220.4421,232.8264
321.9285,196.4595,181.5848,252.8191,234.1551
278.4359,178.4413,132.4533,217.0724,206.6613
283.6761,171.35,166.2643,213.5838,202.7694
272.0646,169.7629,148.699,221.3157,227.5491
275.8275,158.7344,177.4911,242.3808,249.6125
314.1609,188.6794,175.8419,229.11,260.91
278.1268,202.0386,158.0442,239.8547,229.9338
277.3288,151.2443,153.7157,209.2369,202.1285
291.8934,154.8235,165.605,238.0971,243.9515
317.4629,121.6873,166.7992,253.9176,242.4935
261.076,176.2952,151.206,227.0516,216.1928
283.7768,155.2963,130.5235,205.6259,220.1766
293.0511,176.5132,160.0424,246.1241,219.1047
298.7453,177.9196,177.1217,252.7537,205.9655
287.3377,168.2128,152.7653,237.4869,209.325
326.9554,171.8098,186.5531,265.31,283.6465
294.2324,215.9028,179.0231,249.5683,244.8454
271.4649,194.4152,170.3591,237.3849,220.1409
273.7786,149.1172,130.9618,213.0722,228.8587
270.3169,135.0012,149.6624,214.8405,224.3373
287.6713,187.072,179.5495,240.0572,255.2014
289.6903,137.7818,154.6304,196.0236,204.4396
277.2807,163.8313,164.648,227.5716,211.2908
366.672,235.1666,226.7424,312.6565,236.4395
305.1574,155.6057,161.5198,223.4976,236.6935
315.7562,159.3372,174.8915,255.5945,235.9143
287.2454,147.6456,176.0569,229.2922,223.0775
312.076,186.1157,173.5026,250.8536,245.8098
290.372,218.3321,206.2774,253.6896,212.5459
310.3451,216.9948,173.6669,242.8917,247.6369
272.6824,155.8597,146.3143,214.6564,214.3549
320.4269,218.0618,195.589,274.6375,239.8799
325.1463,204.929,203.1082,258.9747,272.4423
275.9245,161.725,168.9736,209.3433,221.536
296.0396,172.3671,185.7879,263.786,258.0849
268.7248,159.595,169.1905,210.3872,222.4243
305.2511,192.9084,170.9022,259.5654,268.0068
297.2179,174.1234,183.661,255.1016,276.8247
305.3232,199.1572,201.7133,232.1366,252.1191
286.3156,116.3844,199.6997,231.9848,242.7418
275.8985,165.9143,165.4331,234.8028,236.8621
325.9605,200.804,179.2866,242.9906,248.7478
307.4631,171.8614,180.8881,254.387,254.4139
281.4952,157.605,144.2981,207.2229,228.2872
285.7402,145.5171,170.2946,242.388,261.1772
302.6465,196.8971,198.3556,256.9447,207.121
301.4204,174.5154,157.193,217.8356,234.3426
268.0925,160.2606,164.1861,214.0256,232.8706
265.1191,148.6938,155.9893,208.2936,208.0839
266.8031,164.2284,153.8822,226.5435,218.8684
273.6341,158.0002,154.5307,219.8868,206.7534
275.1502,182.052,168.0139,230.9588,237.2887
306.3243,175.9468,172.4887,257.8587,258.621
292.8724,137.1919,166.5048,222.1629,261.5337
269.9806,126.4988,150.6647,201.5967,218.3331
298.2277,192.2839,176.139,242.3844,236.1309
304.1009,168.4052,171.9099,262.3914,259.8493
280.2887,177.8636,133.448,224.7467,225.8865
319.6826,191.8831,214.3746,246.356,269.5292
268.1677,144.3432,143.3528,188.7492,172.8687
275.695,143.4933,165.5682,218.4289,238.6275
276.5214,150.7519,142.6684,198.8426,214.844
302.3401,171.0703,189.8121,229.5982,260.4196
293.8621,157.6035,182.0847,248.6456,240.4755
267.0343,175.1744,170.5495,216.9783,216.9164
274.3904,137.4717,141.4721,184.5877,197.8528
275.173,157.0065,132.1247,223.1941,231.2137
303.326,196.6361,181.932,247.6676,261.2955
307.5935,177.2668,172.0155,233.6059,247.9106
270.1734,145.0053,161.4129,210.6137,225.8741
274.778,168.7929,149.3533,208.1338,232.8346
292.9351,176.5878,186.2093,240.4579,251.2651
311.9127,164.0822,192.4636,251.9748,212.4317
293.1402,215.4103,161.4627,243.4548,224.2424
288.1319,172.6339,174.4502,222.0763,251.4064
303.9429,213.403,194.3758,254.0776,253.0839
259.2072,183.5885,149.73,198.8862,202.1439
307.966,202.0936,188.5644,269.4915,240.0886
320.6922,199.8165,184.1882,272.2488,289.821
261.6365,150.7925,137.9469,213.5203,200.7608
312.4702,141.4326,165.2963,239.7879,243.5223
263.6417,157.1457,157.5444,202.9986,200.7173
250.3857,190.1064,165.4747,216.7983,216.7087
308.3476,173.8662,166.8815,239.3322,235.1112
301.7131,179.7249,162.8035,234.0376,241.5952
310.0091,210.6352,172.1594,253.0847,258.6332
286.2317,177.3232,161.2831,209.2565,225.835
298.3389,177.4246,171.1234,247.7616,236.5406
286.5827,174.4408,144.961,213.7063,209.5601
299.1906,185.0701,174.8446,237.0284,239.8834
312.2552,191.2773,145.6825,254.2857,238.5292
296.1971,191.3688,170.4206,228.9212,203.8448
285.0332,158.2108,141.9835,199.8585,169.5701
297.384,145.2658,181.2937,225.9632,257.3719
299.7744,217.2603,199.9209,240.2709,259.7601
325.4107,199.9634,189.1415,284.2147,257.7378
287.8638,190.1455,178.6864,246.5871,255.4365
270.1919,170.8683,155.2567,233.1972,232.894
258.2556,156.8383,158.0119,221.7245,225.1296
308.9085,143.5786,205.6489,260.5068,255.5775
333.6904,241.3328,188.9291,245.8529,251.0397
277.9392,201.0042,153.5613,240.789,247.158
286.3318,163.9478,167.1793,210.2522,212.9962
330.0513,213.3522,178.4781,282.1054,274.7571
303.3272,171.1186,151.0753,236.7207,225.3813
290.3218,150.612,142.3537,226.7392,206.1368
301.8878,202.2395,199.1103,253.3131,248.2199
308.6765,220.2681,168.2154,252.0554,267.8577
288.8219,143.3785,158.7114,238.1375,250.2557
288.343,192.7605,187.845,241.9142,236.8843
294.9387,208.2975,194.529,253.6708,230.6317
305.4385,180.8562,150.5058,244.1697,234.7299
282.68,170.0723,159.0058,225.3286,229.3182
272.2336,158.5134,148.9653,214.5188,198.05
293.6085,212.8297,186.7691,234.1644,237.9101
286.0194,198.998,164.6078,221.7416,237.7479
261.6129,133.263,127.7257,192.9018,189.6924
296.5276,187.8734,188.6454,246.9304,258.5944
277.0434,194.191,150.0548,227.3389,233.7197
297.5598,156.1024,185.6771,250.1913,242.1073
285.7719,161.56,167.8112,236.8735,225.3585
270.7646,131.5907,111.7602,201.1914,199.9772
282.1566,157.2997,162.6413,221.5958,240.4193
299.0451,203.9951,188.0957,243.628,249.7142
304.2591,178.1636,176.0926,238.2572,224.2969
270.2442,171.8284,150.8978,215.8736,206.106
324.7257,200.553,191.0577,272.5502,269.8347
303.7541,192.6986,175.0962,242.2195,242.5753
319.408,157.3601,169.2111,254.7643,248.5365
296.8518,186.8984,179.6337,248.5991,231.6066
332.2562,197.3873,180.1521,246.5612,242.3639
280.079,159.7432,176.021,241.2599,192.7112
331.7252,248.0488,185.0166,267.6721,259.8044
316.7289,196.5894,190.9587,261.4342,244.0635
309.0417,198.6344,179.6046,232.7916,271.4406
284.6217,203.8508,172.17,224.8707,197.5992
313.4613,194.3237,174.9973,270.0957,250.7818
280.0162,182.2976,175.777,226.8037,244.1666
254.7709,163.5542,159.7301,197.1188,209.6736
280.5508,160.9436,154.2436,224.6196,230.1662
308.362,166.1582,167.9811,240.3549,231.0587
300.5561,174.2294,159.0432,212.3772,233.4459
276.0807,170.5759,172.5018,225.538,238.1548
261.1067,156.6181,160.448,216.2053,232.7996
299.3761,137.0541,169.444,251.7752,244.1211
276.3251,179.8158,176.8342,240.9714,216.7823
329.1868,238.0816,198.9038,285.3028,285.2023
289.0268,172.5249,162.9033,233.692,230.9707
268.7096,159.2151,156.1409,197.6079,213.7815
274.1641,186.0537,171.5322,226.3107,234.358
276.189,149.0491,166.8284,234.5511,234.827
320.3825,209.7249,191.1163,250.2915,222.2736
288.6995,204.7251,172.836,240.2531,271.1387
275.8336,138.4682,146.2833,217.8843,217.4878
256.0821,159.1463,152.9916,224.726,217.1246
277.5063,164.4739,148.1972,239.8627,239.812
268.5936,129.6565,149.6691,217.9126,215.2015
280.5717,198.2613,160.8721,225.3124,258.5498
312.2578,196.1811,181.6277,243.16,250.2416
304.5401,192.3612,198.0189,242.0489,239.754
307.3803,216.7084,220.2941,264.4709,254.2602
301.751,192.1589,153.0701,236.0623,230.9859
296.6077,160.3724,126.4184,203.5582,227.4643
268.5925,197.0635,167.5492,226.3572,214.9525
303.3656,197.537,168.6007,248.9478,225.0518
275.3006,171.9557,177.146,235.1432,224.5201
262.6615,98.8736,147.4795,211.5884,189.1644
267.2151,180.6955,165.4584,222.4438,201.9469
290.8997,166.7458,162.7152,240.1286,206.3008
292.3774,189.6289,184.5514,227.524,226.8077
295.8304,183.7312,172.7531,229.3247,222.645
306.6712,192.9553,185.2924,242.051,282.2801
295.6105,195.2557,175.6701,236.9508,208.6351
273.5377,167.5357,169.9502,233.1305,245.8825
258.1509,172.0622,153.1857,218.865,233.2727
288.498,188.8882,190.4154,228.3214,253.7222
311.1945,134.8064,167.1117,225.9563,224.2966
267.8351,193.9027,191.5135,230.4843,251.9679
298.9446,208.3915,161.5722,242.8567,213.9296
285.9664,146.9015,160.771,212.0302,183.7291
322.2218,170.3917,192.0286,266.4683,250.6401
311.6724,196.9064,185.2359,242.7799,272.4049
282.0252,144.8392,184.6153,242.3387,209.529
302.8348,222.8184,196.0437,271.2254,232.4961
290.6866,171.0249,166.0883,239.6798,234.2832
267.2639,166.5811,160.1899,234.943,223.4378
268.1194,130.0065,148.4177,216.5877,205.3733
292.7527,178.1579,156.478,237.7717,240.7937
311.6263,207.5198,181.8151,266.6829,242.1685
322.3961,240.5257,174.0533,260.6831,264.1855
287.7772,163.7412,169.8702,229.1516,226.8407
286.5314,202.9715,185.8435,235.3226,232.4851
265.7425,126.4319,136.7816,217.641,211.0575
251.182,178.6403,128.8975,193.4231,198.7604
290.6703,198.1588,149.3811,234.6246,252.5076
268.1138,166.6568,154.8961,209.5977,241.3207
301.9317,154.6305,183.0366,209.5113,204.3131
282.9469,201.5542,172.2805,203.4655,223.1405
269.3514,181.1599,171.0054,228.9475,187.155
260.5388,162.2499,164.7644,217.3093,228.4596
280.5862,185.2243,168.5531,225.2626,227.0264
290.9013,172.0252,157.9956,227.5015,256.3015
292.6249,161.1735,169.8526,210.6757,230.0382
274.9069,177.7461,151.7248,216.2901,242.1141
270.5522,111.4958,167.101,220.7568,200.6659
306.0474,179.6778,167.733,267.7891,255.7891
273.9731,167.0555,140.2241,187.435,173.4046
307.161,201.7881,207.8458,253.6284,223.2212
275.2819,157.1446,169.0189,216.7312,222.9559
319.6375,228.2546,192.3327,285.577,303.1902
311.1683,192.5758,191.9787,263.2237,252.3035
279.1475,173.5045,153.0042,214.851,225.9279
319.8188,206.6215,185.2107,266.7094,228.7707
301.8788,197.0783,161.2686,229.6708,253.9595
322.215,154.8048,213.938,267.3583,242.3614
295.2871,183.7339,161.3793,229.3315,220.9796
276.4843,180.8709,168.2581,248.4762,256.7691
310.8716,193.9674,184.3343,253.9162,241.1563
271.4298,165.9194,176.8288,218.9406,225.6827
253.1331,138.5822,164.7199,221.3325,223.4713
244.7629,141.9212,146.6194,207.1869,197.7368
281.4916,192.1973,182.6257,251.7572,233.3935
305.4864,180.8097,163.3621,223.8574,230.6689
270.9959,185.9187,156.3787,216.6452,212.7873
266.2164,179.412,154.3877,204.9267,204.8355
317.0716,190.3076,175.4054,260.6256,261.099
317.746,212.8475,183.9105,267.4656,263.3234
264.8511,157.8771,165.4094,205.5843,223.4257
279.6326,165.2881,166.4868,255.3903,266.3212
295.0921,217.4496,171.7254,247.397,276.4735
316.6382,190.4644,176.7431,269.1664,269.8984
310.3876,136.5963,184.7403,248.2177,233.4506
292.5164,189.0844,167.4732,238.1203,223.6018
293.7545,187.5409,159.4374,247.9948,241.8228
302.3738,184.6717,201.9842,240.2971,234.7556
260.963,175.4738,164.2857,226.5494,204.7031
306.8407,240.2006,213.8463,251.4878,288.1112
266.0348,141.4713,136.1973,182.119,188.9123
278.598,196.3869,159.5477,216.9262,209.7427
303.2834,182.1964,174.4881,239.005,255.24
280.1082,195.7058,162.3953,211.8427,254.0022
278.7395,127.8857,204.0185,235.9356,234.8805
275.1865,129.4648,121.5432,194.4905,188.0976
272.9212,189.3572,161.0109,228.4884,213.6934
289.7703,188.2474,173.8339,251.6197,239.8819
282.3647,134.6516,195.4648,251.424,255.8322
299.4434,193.2848,177.7782,250.1092,242.9292
285.4965,162.689,172.8301,229.6339,210.564
270.8455,157.4964,169.3774,234.4112,222.1808
292.4713,211.5436,185.7351,241.7904,230.8694
289.0899,192.0126,156.6665,218.868,250.8157
282.7832,175.8223,155.7061,244.2134,243.1884
270.2366,163.0008,159.6214,225.2354,223.6824
319.594,182.4455,199.0833,266.8718,245.7197
305.1879,182.579,185.9579,238.2345,234.5022
296.3681,221.2925,185.0063,266.375,207.7089
261.9521,152.4995,140.6108,213.1058,234.8838
294.409,172.0537,166.4238,212.8315,219.5696
323.0967,186.2908,183.8656,257.0223,199.3395
309.5476,174.3348,186.5401,228.3184,252.413
293.0324,191.3941,187.9464,247.952,237.6294
284.1221,204.0684,153.367,221.8781,231.9909
313.3095,187.5614,181.4353,223.3046,219.3576
305.5486,149.6624,150.703,200.0982,231.0402
263.5879,161.1953,169.308,210.7071,209.8936
291.6147,207.2696,179.754,232.4522,259.5555
278.9991,165.5685,160.9058,214.6478,234.5341
271.4188,175.4318,163.307,200.1061,216.4413
286.8706,180.5111,148.9354,235.7019,240.9322
316.8316,171.0583,208.8868,252.7975,227.9914
279.1559,167.9294,169.466,232.1601,185.8371
263.2635,164.096,152.221,222.9778,218.2065
275.1042,181.3978,157.0603,211.4415,225.1039
308.444,174.3633,174.9246,237.2412,244.7533
302.1909,176.9158,163.3982,247.2596,233.8457
334.8694,230.4266,198.8235,268.3004,272.7254
271.8078,180.1124,175.9175,239.239,228.0309
286.2419,122.4751,117.5614,201.7429,221.3154
288.8081,162.2396,152.7465,222.9697,251.103
245.2514,141.4823,142.8397,198.2033,191.7261
267.8562,147.9918,172.7003,233.5804,233.613
275.8728,175.355,169.0434,218.2103,229.7188
259.1192,143.9706,172.1504,216.6936,206.3167
283.4524,210.7293,165.3765,246.2312,247.8548
320.3748,207.3716,209.2217,272.6794,277.4217
276.8563,180.515,168.2417,229.7566,226.1903
277.552,187.9539,166.7794,224.3436,217.6629
276.391,145.3045,173.6594,238.3602,235.4203
317.9013,223.4684,188.0589,282.2076,266.3301
318.5772,192.9659,188.3982,243.1922,259.504
302.9006,163.7707,188.5405,229.0522,263.1462
310.3186,151.0611,187.2162,258.947,253.9364
316.3873,231.0749,213.4267,273.2501,289.89
305.7975,176.5513,157.6695,224.1699,258.4278
267.1088,195.3043,186.4496,221.3271,235.2532
286.2212,185.8685,170.3511,247.3961,248.4628
283.3975,159.9876,152.004,225.2924,225.0331
284.4926,157.7865,160.2469,227.8007,218.1874
260.4647,172.617,145.6158,230.5111,227.0098
284.974,157.2414,156.3078,223.8449,228.0243
252.8531,153.7226,136.3702,176.846,199.8766
256.2656,179.0859,159.0583,203.5525,152.6467
281.2078,163.9955,148.5001,206.3544,223.3238
325.348,161.6657,169.2975,266.034,259.9996
295.5202,179.8331,162.8789,239.5277,223.8705
279.3305,182.7686,157.2007,205.006,201.0041
314.7535,186.2086,187.7029,265.513,275.0663
267.6003,136.4202,157.2739,231.0819,243.5697
293.314,157.721,166.0125,253.7875,202.3916
276.3738,170.5921,138.5552,221.9407,226.9496
294.3143,179.0609,145.9989,211.281,213.7753
288.6789,158.3033,170.1828,241.1335,231.9161
313.3989,186.0862,169.749,271.4359,256.0559
272.9225,171.3084,174.7769,229.8593,200.8209
276.9325,174.7368,160.4871,223.2031,221.3656
307.597,154.9481,153.377,227.0909,175.7511
318.039,223.9743,208.6796,267.161,266.9129
296.9131,153.5659,189.7329,241.5706,254.8628
294.6034,173.214,170.1485,226.2794,208.8662
299.8256,174.7715,187.2653,254.3905,241.4829
289.2081,177.4556,173.053,262.8154,249.0023
297.9976,192.4638,177.7741,232.6658,237.3067
297.2103,200.2634,170.4649,233.7067,205.955
288.9003,182.8064,148.446,224.9964,236.1479
311.5509,191.4859,171.1276,257.5291,268.6763
279.6714,176.9736,154.8677,214.7606,233.7363
317.1746,140.7101,176.4969,262.9084,272.7844
303.9593,185.6299,158.0449,215.8215,210.839
269.6515,146.2577,159.017,212.6921,231.6442
299.7578,204.915,179.6111,249.1354,227.1041
280.5797,183.6668,161.556,229.8194,239.5576
286.0624,197.7609,174.9832,243.3013,221.6194
299.9117,189.8756,152.9058,228.0478,217.9081
284.1053,186.6968,177.8082,247.7388,250.4392
270.4764,164.7124,153.2658,197.9138,229.8509
296.0631,221.4179,174.3056,251.3489,257.0503
265.5879,146.4225,153.4554,216.1602,214.7164
296.0851,181.8255,175.261,231.8137,225.4365
241.6426,159.8318,143.7667,191.8529,210.5027
268.2103,151.3296,140.0497,202.8425,216.5607
278.9489,177.1496,191.0733,211.2017,244.8954
270.4507,179.4889,157.9947,224.7724,223.9553
259.6542,153.6039,141.9888,187.1221,201.7047
286.0788,173.824,151.0467,220.2516,211.6866
300.3548,205.5688,152.8816,233.9278,244.7599
324.5889,213.1953,197.773,271.6507,243.4127
312.5797,211.186,167.5233,261.5802,249.8517
294.9392,192.7969,176.2573,235.0238,234.0234
315.4216,166.1533,192.2657,263.191,263.0613
289.2298,182.8517,170.0562,240.4129,246.4819
305.7774,136.8132,166.2968,252.7981,230.0169
307.4106,198.9297,189.8945,265.7377,268.7505
302.5216,203.2545,187.373,257.4315,251.6612
277.4246,147.9216,152.3371,206.5125,201.8952
274.9674,165.6844,179.7069,248.3045,258.522
307.4916,141.142,178.4065,224.3754,230.8571
305.8828,224.3671,172.7098,251.3555,254.5548
260.3902,125.2477,164.9536,195.5088,206.0984
270.7279,182.3121,171.1214,214.9034,236.0502
288.6444,127.4076,172.1231,211.2067,196.7278
251.7907,133.2161,148.9,202.5957,214.3866
280.3516,179.5019,194.6189,249.0294,241.4667
296.8427,179.2329,182.8549,258.4258,250.9451
271.2244,188.8501,156.3147,228.4663,233.9902
308.6556,170.2107,169.7837,229.7881,254.4371
267.805,161.9267,130.1791,197.6178,194.7805
286.7685,188.4704,158.1355,235.7512,216.8468
315.8748,215.5244,201.8618,274.0449,265.948
310.8637,189.4073,191.3077,258.9229,226.0896
325.8999,198.8242,191.858,260.1821,246.3852
286.018,138.5406,176.4257,231.5292,246.4138
296.3603,202.9025,188.9665,255.9334,245.5069
298.2384,211.3895,162.8374,256.125,270.1147
278.1106,129.7842,164.4461,211.1247,229.6907
257.9867,184.1478,157.0786,189.6861,225.6425
304.6442,222.6584,201.1067,239.357,221.385
291.5134,168.7109,163.2211,247.3998,218.8123
289.7768,153.3382,147.913,213.6188,226.8161
310.3477,189.67,168.379,243.595,244.0274
256.7888,138.9935,157.2146,203.1646,196.915
263.2659,144.6809,164.7467,206.1858,226.7733
289.4121,165.9094,147.3213,218.0672,210.2904
282.6151,195.2191,171.5716,215.1037,225.5259
290.7482,185.4991,157.2653,233.2494,258.3033
274.7948,202.6993,166.4719,230.9315,224.1017
283.4143,203.7531,141.1799,229.3629,225.6936
266.235,184.0852,177.5995,222.1075,206.0766
270.4936,181.2471,168.3429,209.7217,240.2317
270.5692,110.2993,157.0248,198.4825,177.0057
307.384,176.0497,139.8373,236.4282,248.8009
284.9527,170.8843,154.2215,222.7946,230.7333
311.9949,177.4626,149.1553,268.6593,232.5997
258.9047,143.1682,165.5004,190.1514,199.38
263.0673,189.5489,161.3977,220.1964,219.7706
311.0687,229.5895,184.0245,260.3724,269.583
326.1905,159.2581,179.8177,285.8312,277.7717
295.2903,201.3366,167.6985,231.9702,231.2941
295.1954,178.7725,162.4221,238.859,218.2547
256.6014,171.3797,136.5939,196.04,202.545
305.5786,189.0392,205.6432,257.4422,269.8414
303.209,184.0291,201.0441,265.9166,248.6346
324.9324,157.8508,185.3704,247.4604,244.8012
281.7827,182.3405,148.8613,228.6976,230.6956
282.3732,178.5387,186.2162,221.9982,218.4682
307.4336,191.8015,173.2886,232.5887,221.9964
309.1309,230.306,173.5045,246.1224,258.4388
284.9168,180.2782,166.7072,218.309,239.874
293.833,207.5846,186.1585,233.0904,258.7622
260.9655,192.7339,148.4143,207.4869,211.9296
290.8385,198.9493,172.8796,229.0929,253.4158
312.8678,154.7846,180.3142,270.2836,261.3175
242.2895,114.3167,136.3217,174.9631,184.1021
297.3664,194.2082,157.1497,216.0419,209.6959
279.5787,134.5817,164.0031,233.8383,216.141
281.4844,178.7841,173.3524,234.4654,228.0485
304.6673,186.2272,160.1528,247.4167,258.8032
317.2703,190.3009,191.4718,263.3047,287.7527
309.8231,168.5228,167.531,246.8766,217.7581
314.0981,153.2486,189.3036,244.3691,260.4041
317.0994,188.7702,195.4931,268.9103,237.3695
303.7731,199.2417,179.3401,259.9615,254.9053
272.5784,178.6171,143.6338,224.3556,240.0087
297.3611,187.1974,163.618,236.5219,240.7933
293.0759,185.6423,161.3008,236.5756,243.3449
297.1928,211.5697,183.1266,244.5084,215.4455
305.0019,225.5512,184.683,243.3289,264.205
301.8986,197.3224,194.4316,243.6673,259.6535
310.5628,217.6374,196.6738,265.3778,234.6873
301.1361,162.1737,134.6179,240.3962,246.5635
260.7987,167.6874,158.1469,213.4186,204.9364
290.8096,168.3397,161.3445,249.447,236.1163
