max,min,CPF,ICRO,STO,Rand
286.4978,155.6453,0.674,0.7993,0.8606,0.8163
259.3974,143.6421,0.7147,0.7454,0.8839,0.9502
285.4335,177.9005,0.7492,0.7379,0.768,0.8856
294.841,167.3446,0.758,0.767,0.9318,0.9416
276.798,170.7968,0.7454,0.7722,0.9187,0.9058
286.9992,164.676,0.834,0.7794,0.8849,0.8718
276.5722,160.9071,0.7976,0.776,0.8211,0.9365
273.4065,160.9352,0.8695,0.6648,0.9792,0.838
267.8091,153.5753,0.8117,0.7733,0.9284,0.9634
279.8207,167.1609,0.7737,0.6995,0.9269,0.9181
291.1347,169.887,0.7818,0.7662,0.8868,0.9277
287.8844,160.257,0.8231,0.7186,0.8711,0.8595
275.1187,147.8207,0.7672,0.7693,0.9307,0.9721
277.6477,163.5552,0.712,0.742,0.8618,0.9419
284.6691,167.7989,0.7924,0.782,0.7926,0.9339
286.2549,177.7058,0.7794,0.815,0.9353,0.8916
298.8203,176.4032,0.8482,0.7754,0.8882,0.898
291.4642,174.205,0.7535,0.7447,0.9403,0.9021
271.8081,161.7795,0.7397,0.712,0.8015,0.9663
278.3004,166.0866,0.7779,0.8247,0.7839,0.9718
312.2662,185.6559,0.7018,0.7035,0.861,0.9218
296.5662,176.1684,0.7076,0.7105,0.8315,0.8673
312.3737,192.6708,0.8101,0.763,0.8652,0.9701
287.9606,165.4255,0.7046,0.7609,0.936,0.8572
274.363,156.2381,0.7344,0.7083,0.8486,0.8862
273.6198,153.999,0.6755,0.6586,0.8846,0.8493
291.1016,159.0459,0.7433,0.7506,0.8198,0.8727
302.8215,173.026,0.7627,0.6943,0.7903,0.9094
301.6168,184.0951,0.8823,0.7426,0.9219,0.9661
312.1523,182.1622,0.8337,0.8074,0.8704,0.8668
271.9809,147.9387,0.7769,0.7998,0.9046,0.8102
283.4207,170.4447,0.8786,0.8106,0.9415,0.9277
292.461,171.777,0.7625,0.7901,0.8831,0.8943
309.8375,177.5313,0.7051,0.6592,0.912,0.9603
265.7871,152.9978,0.7735,0.6878,0.9443,0.897
265.5368,146.4855,0.7929,0.7979,0.8781,0.9264
295.97,176.9488,0.7985,0.6949,0.8712,0.8996
304.2334,185.5748,0.7792,0.7837,0.9352,0.8254
253.454,142.2167,0.8009,0.7909,0.9298,0.912
254.0496,148.0124,0.7867,0.6835,0.9157,0.8946
280.9741,157.4549,0.8089,0.7305,0.8289,0.8798
279.8866,150.5985,0.6586,0.7473,0.8723,0.9318
300.513,182.8825,0.8083,0.7083,0.9195,0.9438
276.9931,139.7096,0.7017,0.7998,0.8458,0.7965
285.8188,170.3191,0.7415,0.8056,0.8926,0.8802
288.7548,176.3226,0.754,0.7392,0.923,0.9046
285.2865,170.008,0.7605,0.7334,0.8228,0.8823
276.7648,153.5385,0.8148,0.8126,0.8999,0.8914
293.8089,170.3416,0.6957,0.7208,0.8915,0.9296
282.7374,174.6961,0.7466,0.7327,0.8832,0.8593
273.3932,162.142,0.7191,0.6786,0.9352,0.9065
291.1352,162.7267,0.7508,0.7109,0.8865,0.7472
281.0599,160.1142,0.8363,0.6915,0.7859,1.0
309.8538,180.6311,0.7766,0.7718,0.9371,0.9099
272.7053,155.0716,0.7813,0.81,0.8366,0.837
266.9483,151.0818,0.7664,0.7553,0.8943,0.9548
292.8414,172.5467,0.8213,0.7623,0.9175,0.8519
290.6419,170.1563,0.7446,0.7007,0.8482,0.8571
279.5171,164.9172,0.8036,0.7147,0.9415,0.9467
271.528,153.6162,0.796,0.7675,0.9754,0.9105
287.8601,172.4307,0.7488,0.7134,0.8325,0.8505
311.0331,196.661,0.8236,0.7829,0.8863,0.9451
273.3775,154.3831,0.6676,0.798,0.8981,0.9376
269.9506,153.3334,0.8278,0.8027,0.8254,0.9567
296.6217,179.6008,0.7349,0.7188,0.906,0.9366
272.38,149.8338,0.7915,0.714,0.884,0.8789
269.709,155.6156,0.7448,0.6916,0.8981,0.9378
281.4119,159.5115,0.7807,0.7712,0.9327,0.9726
283.2987,168.8849,0.7972,0.7463,0.8623,0.955
271.9057,156.3224,0.8511,0.737,0.9395,0.865
305.4053,191.4197,0.7531,0.8188,0.9207,0.9751
286.1765,164.5976,0.7411,0.7188,0.9287,0.8346
288.4627,165.5046,0.7072,0.7341,0.9142,0.8995
290.6038,178.9698,0.8187,0.7101,0.8985,0.8966
271.5424,141.4493,0.7003,0.7408,0.8724,0.8737
287.7134,163.9478,0.8074,0.7488,0.9076,0.879
282.4793,170.824,0.7162,0.7219,0.8414,0.8861
289.4925,170.3531,0.7351,0.7549,0.8185,0.9223
293.3698,172.1874,0.6915,0.7162,0.8472,0.9187
312.8233,197.2482,0.7663,0.7231,0.8836,1.0
282.5097,164.7005,0.7644,0.6987,0.7918,0.898
291.9031,154.4465,0.6975,0.7503,0.9255,0.8718
285.7932,168.3482,0.6942,0.7665,0.8801,0.8327
287.1146,158.238,0.7638,0.7167,0.9098,0.9183
242.8152,133.6315,0.8011,0.7144,0.9158,0.9258
290.5142,160.5413,0.716,0.7649,0.9092,0.8957
302.9558,183.2895,0.7341,0.7534,0.902,0.943
284.1906,163.7673,0.7957,0.7646,0.9173,0.9344
331.9364,195.5344,0.7883,0.8216,0.8487,0.8822
286.4684,171.7875,0.6494,0.7844,0.9241,0.9455
278.1771,159.4259,0.7429,0.736,0.8114,0.937
273.8599,164.2102,0.7512,0.7489,0.8732,0.8792
268.55,164.0716,0.7735,0.7837,0.8373,0.8749
279.2388,161.5437,0.7379,0.7694,0.9281,0.9418
316.4357,190.1285,0.6431,0.7108,0.8918,0.8831
290.6097,172.8938,0.7474,0.7452,0.9295,0.8829
297.307,158.8096,0.7445,0.7271,0.8412,0.9341
326.113,205.5764,0.6688,0.7044,0.8951,0.8947
283.9671,153.6735,0.6961,0.6648,0.7832,0.9275
295.4702,170.3044,0.7685,0.7752,0.8824,0.9095
321.9719,192.291,0.7463,0.7496,0.8875,0.9392
280.9872,153.0981,0.7433,0.8022,0.885,0.8536
292.5744,180.1542,0.8155,0.8097,0.9342,0.8878
281.6334,161.9733,0.7402,0.8185,0.8792,0.9346
295.9577,178.3143,0.7334,0.7084,0.8163,0.8967
296.9581,177.5704,0.7664,0.7351,0.792,0.9316
287.5372,178.4156,0.7525,0.6857,0.9082,0.8293
312.5723,204.0732,0.7971,0.8129,0.8842,0.8788
266.4829,147.7544,0.817,0.7286,0.9135,0.9089
263.6701,148.7612,0.8049,0.7035,0.8573,0.8189
300.0995,181.3097,0.7612,0.7571,0.8798,0.8509
