max,CPF,ICRO,STO,Rand
485.0134,355.2704,355.3077,422.6971,424.0822
434.086,339.6013,368.1266,405.519,380.1116
458.7615,335.5567,348.1234,407.7248,385.3547
436.6195,317.1302,377.5611,390.6557,389.9546
458.4944,356.8839,377.1658,400.0787,390.5246
428.3933,328.2111,328.328,368.8908,376.8958
445.9429,335.7022,371.7862,394.4358,360.8153
483.828,371.2731,391.4296,433.1188,425.5207
461.4706,371.4967,346.5005,421.1245,359.6571
434.4013,329.4007,315.6696,385.7611,366.3269
468.2891,373.937,397.4247,408.1018,418.3789
444.4658,347.4668,320.537,393.2778,408.8812
464.3775,336.4412,359.3422,398.1888,417.7741
424.6874,322.8788,325.4669,383.3418,395.6112
446.4793,323.8996,357.7798,388.8352,387.2673
446.3475,350.1182,365.5336,398.2228,412.2235
501.7609,389.6841,388.8789,426.3053,436.9955
415.4881,298.0108,339.8966,352.3192,335.8788
453.0482,352.7821,356.5895,404.7144,404.3202
423.7975,339.82,349.5847,360.9692,366.017
452.3386,360.8519,367.5017,409.6267,407.0546
474.7991,382.013,388.0406,441.4374,426.6244
401.6203,338.4279,332.2699,371.5902,326.5457
442.2447,356.3789,361.382,402.2967,382.736
455.5304,318.9987,358.239,381.2955,370.5646
454.9052,329.7305,353.8638,409.4453,391.3729
432.9511,338.8495,359.8572,369.2341,381.7548
447.6644,343.1568,368.2016,401.3456,391.4625
454.582,349.7777,340.1902,401.8589,392.9221
486.5841,352.0263,358.4774,433.6167,440.6344
484.4728,375.9717,395.1018,428.7743,439.6786
457.6127,319.3766,361.1365,390.9274,399.2159
469.2868,346.3899,361.6671,397.4106,397.7179
427.4728,332.5365,330.8837,382.5111,394.4125
456.5984,315.0305,356.7327,374.2665,400.3581
447.5587,352.1141,355.8472,394.3227,395.2029
466.4903,336.4164,391.5392,397.3287,385.0962
479.5926,356.518,389.7565,416.5698,419.7589
451.996,342.8724,367.7792,386.0852,400.3437
410.1831,290.095,288.2361,337.7685,341.201
502.3571,361.0011,397.3515,440.1412,433.2539
449.4755,328.8291,368.2236,379.9102,382.2578
471.2446,352.457,356.7867,397.8951,423.2511
483.3211,383.9593,403.1224,447.8098,420.8777
465.1011,320.0523,374.254,372.0186,358.1243
429.5348,316.971,324.1889,368.4507,385.4188
444.2716,348.1508,354.113,380.3521,381.1938
429.4094,343.9294,354.4767,371.6874,388.5549
454.6296,325.3913,316.3267,388.0543,366.5861
434.7569,338.847,329.9613,349.9072,351.8307
438.7797,328.1953,295.5825,395.916,386.293
430.0509,334.3236,348.1325,355.3818,370.5178
458.2706,365.3679,366.6751,417.7821,408.048
495.2806,376.8044,388.3627,453.7952,447.3476
441.8488,326.7235,335.5092,379.588,384.4398
425.7027,311.2864,325.6155,373.2466,369.1412
425.5468,298.7154,305.1473,374.2879,378.9259
484.2044,322.1631,333.6264,413.1497,436.7104
491.7084,355.1841,370.3432,409.6892,413.7885
422.3096,317.1449,323.0879,352.6066,320.4987
457.3058,357.0573,380.3929,404.6207,395.3093
433.4873,350.4017,340.3328,387.4992,402.462
462.9062,331.4752,353.6457,397.9745,402.6355
518.3942,407.5188,393.0004,452.1362,426.6336
458.6194,322.1105,325.8217,408.9702,412.7437
462.7727,333.4687,369.1733,409.6866,417.2094
409.6534,307.576,337.0716,366.2806,361.7378
442.9894,322.52,329.8233,387.7257,361.2362
449.976,363.9158,371.3856,409.3706,383.2427
463.6306,374.9615,371.2297,410.8104,397.8949
440.3884,332.6052,362.3499,388.9362,369.7831
452.5218,337.572,386.7595,409.6842,418.5036
443.4838,361.2464,354.1605,363.0045,380.1192
465.7066,348.6199,383.0713,416.3956,356.622
492.2978,381.8382,402.0528,441.9825,434.062
450.5238,343.4841,346.4574,376.9,397.7727
430.9767,305.0553,323.3001,360.0184,364.954
448.3817,336.1352,354.1677,396.8895,406.0242
466.6136,354.8986,386.678,409.47,401.3368
456.0567,323.4274,370.3348,393.0621,401.7136
498.394,367.0723,413.8329,422.001,444.4895
463.3185,342.0203,370.806,383.9071,379.8138
476.4742,383.8513,380.9611,436.7223,414.9153
505.0827,349.7416,419.2175,440.6992,427.1646
413.0868,307.0958,322.971,351.3119,371.1977
457.6868,342.1861,381.2656,414.5504,400.3878
474.0655,353.6522,387.6079,430.6769,422.7245
457.2953,328.3875,381.8603,384.4695,400.8167
439.6031,344.25,361.9891,397.6928,377.287
440.0839,363.6484,377.064,405.8933,389.8672
450.0391,336.9059,348.3568,368.5812,386.4272
493.5954,385.6276,373.2957,429.0583,423.0295
433.3166,319.1576,341.0679,360.6902,379.1962
462.7958,347.5275,359.2549,421.5209,396.8551
477.2233,350.6508,342.8187,418.0175,438.2439
457.6819,362.1349,350.3403,412.6773,420.9452
440.1911,340.1843,324.0148,374.8416,370.3106
445.9458,348.5601,372.888,395.7364,413.3108
427.2683,311.6097,356.8996,372.4465,359.5766
461.0302,359.3023,377.755,402.2997,433.0506
484.6609,370.4223,393.4458,426.8999,437.8348
432.7243,305.3727,312.8534,378.8772,375.0117
473.2455,365.6533,394.276,426.0758,409.9069
476.2128,323.7823,392.5268,425.71,423.9222
471.835,384.724,358.079,425.7184,444.2862
445.663,325.6341,351.1847,386.5687,382.7445
407.5635,279.8476,311.1671,345.5184,360.1216
479.2298,381.697,376.7988,408.4072,424.4602
473.9416,335.2443,392.8482,422.1429,422.0592
451.7671,356.0484,360.187,411.6765,373.4696
458.1361,363.775,380.616,387.0379,413.9612
426.8186,336.0444,362.0118,388.1022,354.277
455.8806,327.0008,367.7451,396.3379,416.0956
445.3205,355.921,347.1419,393.542,406.048
422.3509,308.3992,333.4293,358.2747,322.2386
466.59,332.0175,364.6676,415.2017,409.5498
397.0997,320.431,300.6777,351.7068,354.2714
445.1115,343.9446,367.8022,415.1833,387.1889
416.662,325.0747,307.3529,353.7568,358.2556
508.5993,372.4527,427.7295,462.6113,461.6028
459.9643,341.35,369.9278,379.8425,370.8331
455.5022,351.3206,359.213,394.5219,385.7693
479.8555,363.7655,383.2788,420.8265,415.9509
454.4453,316.61,343.4956,367.4335,388.572
449.5974,359.5786,379.2802,389.4147,373.6269
434.9538,342.3802,360.0861,383.1229,377.3136
467.246,352.5097,360.9141,424.2737,425.1295
441.6721,324.2579,330.7468,400.7308,399.966
493.1837,361.1716,369.8878,430.6184,420.3291
432.3896,328.1614,332.7673,369.8283,375.6914
451.6379,366.2281,366.9008,378.9148,384.0436
446.16,345.6657,361.4613,406.6081,377.0767
494.6712,381.9836,373.286,424.7423,413.0723
473.9011,364.2477,399.5975,423.8091,435.5425
428.0259,310.7885,330.5647,346.0326,350.6777
390.0873,296.446,283.7571,358.5594,364.7263
447.4582,329.1321,348.8686,400.2457,388.2779
439.8503,303.3967,312.6067,380.2112,387.4834
499.8673,367.0455,390.9198,416.845,399.0036
446.6189,330.1049,347.153,394.9025,392.5419
434.1541,305.091,325.5223,385.5685,380.5659
424.1291,330.2367,342.3352,364.2853,385.7416
470.1465,335.5892,350.2974,402.9405,425.8498
461.419,353.3327,350.5706,398.9862,400.6562
472.2486,359.4081,361.9128,409.3271,421.0618
429.4039,335.9687,346.3518,368.9687,376.3922
518.3581,392.944,384.7493,430.0803,445.5098
471.047,339.6131,348.3836,416.1925,419.1282
446.7671,308.4599,334.8452,384.3036,354.0786
429.4615,304.72,315.1751,369.99,379.7257
441.1621,323.2492,319.4927,372.1544,377.7733
495.1617,379.1995,396.9254,461.047,455.7282
461.1123,337.1317,352.7945,392.9478,414.4472
470.3341,371.9544,310.3258,419.0284,405.9089
418.2297,356.2694,323.6774,367.4632,375.2783
465.5237,317.0716,375.2213,423.6702,390.3075
449.1558,304.7162,337.9055,396.8977,406.0245
498.3772,368.9706,360.4148,422.6058,446.6506
402.8634,320.6893,308.6805,330.2058,351.3066
477.275,341.0673,353.9953,408.5675,402.6044
411.2125,312.3715,315.2057,358.7441,350.1477
402.5311,302.4568,335.7454,368.7516,355.6921
445.7641,332.8364,357.4547,372.1513,393.9168
489.494,386.3858,407.3801,419.5842,435.3509
396.3751,311.1239,304.0598,356.0874,332.7974
451.8053,322.8926,371.866,410.7193,400.6928
435.2079,309.9988,338.7873,361.7975,381.2391
433.0578,314.225,310.32,372.9711,387.4171
514.8765,417.0927,395.5298,478.6171,427.8215
409.3546,310.8366,283.5885,353.8185,350.6174
407.9957,305.9326,301.8209,359.7838,358.0094
455.3493,327.1539,376.3663,389.8672,408.5066
438.8206,314.0249,354.0539,379.6577,376.1067
455.4941,318.4443,351.2774,397.1472,387.6711
455.8484,349.5237,342.1495,399.1324,373.7319
445.8421,332.6785,361.1333,392.6454,388.2949
437.5173,324.4573,363.4065,374.0716,378.6599
449.359,361.9507,374.8095,398.9351,407.5614
461.5135,333.1969,342.4067,424.2535,418.234
448.8617,322.2525,339.4272,371.0973,365.0043
442.7657,336.8035,361.3718,376.8763,393.2003
444.2373,313.6539,310.7637,365.3438,336.4143
429.2132,312.6484,330.6725,378.1656,386.5315
450.1897,362.7435,388.0414,406.7616,371.078
458.9192,332.7981,324.5965,396.9442,400.0968
496.7638,427.6544,368.1286,432.2958,436.0385
480.33,331.6058,359.5118,390.7745,385.1931
477.2053,361.4852,373.9405,421.8069,423.1291
467.2859,375.0651,375.3243,396.9623,400.4189
422.1305,285.083,319.3612,355.4261,331.078
427.8391,320.7346,296.3016,357.6334,371.2741
495.4731,320.7542,354.8319,440.8749,416.1724
462.8945,350.4865,383.6402,423.9067,411.6657
451.9047,326.597,331.2525,415.5718,397.6195
459.6575,332.1915,379.4301,399.9956,402.9149
467.2323,364.128,383.3772,410.8135,387.0416
423.0479,340.1215,353.7201,385.3129,383.5574
464.9087,329.9152,369.106,404.0077,367.5347
448.6855,363.7121,331.2671,392.3326,385.3149
461.5032,327.6187,388.0894,410.1896,392.464
467.257,338.8366,378.9872,420.2688,422.1004
462.7089,363.9673,358.3327,389.2087,400.1856
501.1243,365.2699,404.4717,442.747,403.2358
426.4126,331.8952,343.6782,382.1069,377.5069
442.0052,313.9188,352.8252,393.2281,372.8922
465.618,332.6534,349.3017,423.5402,408.6677
446.8072,325.9191,345.3123,385.8778,367.5624
477.1365,334.6681,339.9701,412.2815,428.885
420.8915,300.9181,344.9352,379.4405,361.8487
509.1046,379.7099,396.4756,466.4836,444.3321
471.6538,325.2188,326.0828,398.0422,408.4411
452.1955,319.6168,369.8329,395.7633,398.3116
450.9504,361.3398,319.8136,405.9639,422.6828
488.3874,404.7646,401.4087,427.5198,448.7371
423.0703,308.524,334.5973,377.7972,397.561
435.8259,330.9131,346.3023,375.7572,375.3794
461.1053,313.1658,330.8443,414.3695,391.3119
497.99,362.109,370.9797,442.6575,425.6851
478.8883,336.6912,400.0033,432.4787,415.0218
463.4754,340.3881,361.1654,407.3046,409.7254
459.194,341.3621,364.8026,411.5065,416.7901
437.5919,300.2596,325.2874,361.2721,358.8122
468.8684,371.6615,368.2529,402.5844,410.2908
504.4857,383.1158,421.7694,449.1355,454.2845
468.6859,356.7052,347.2182,405.3896,413.4925
405.1795,303.3386,337.7344,347.4601,361.3768
410.1532,299.5817,309.8653,352.9663,355.3185
467.0989,355.4133,358.7583,418.6838,408.4716
465.7889,356.4328,385.6505,399.0078,425.2745
422.4573,325.2215,341.5049,368.6162,381.818
440.7519,335.4407,355.4033,383.8882,400.4435
400.8946,303.1794,290.9961,351.2724,345.4628
434.1767,344.2251,332.228,372.7936,372.5954
466.7179,352.8713,339.7055,403.1866,414.2028
416.113,341.4435,353.2928,383.8809,383.8737
439.9562,344.3475,348.0415,386.326,372.8944
443.6635,303.063,325.3137,369.9653,366.8751
450.2257,348.9706,360.5731,398.3204,395.797
448.6113,333.222,355.0181,391.953,389.0135
458.151,372.8125,370.3754,387.9476,407.1973
432.9565,313.1707,336.9305,365.4356,346.4611
443.684,350.5579,370.4226,405.6313,387.4586
425.1058,308.2987,338.7775,369.0179,379.0667
416.539,333.2055,348.3222,371.0759,381.81
479.8035,335.1605,367.4774,412.0916,392.3675
483.6328,356.9286,368.3903,420.2104,411.7556
451.6152,340.3694,357.1628,389.3437,394.2865
479.7732,370.6815,364.7772,415.54,392.9954
452.1192,317.4697,345.6613,377.8989,390.7652
466.6047,347.5036,391.1935,409.424,387.0684
439.079,343.2263,362.9263,386.8776,386.0311
449.5146,333.2199,370.5781,403.0409,410.7359
434.3807,328.3157,360.2917,401.0867,403.9111
463.8185,363.4866,358.1772,394.3679,404.4413
478.1903,344.1428,380.7316,402.4758,409.4653
460.1909,331.8934,341.7391,414.7909,405.4294
488.1607,358.9866,361.5616,416.276,416.7846
450.4293,336.9119,354.8782,398.3634,419.9256
451.6998,303.7215,339.3999,382.2352,382.0794
461.6793,369.7959,368.9179,404.3155,406.6799
415.8131,324.7465,344.5748,373.2285,350.4166
460.0284,353.4929,358.6191,396.8882,410.3416
483.0325,375.1443,347.1066,433.619,428.9726
422.6009,321.742,313.7263,368.3092,376.845
455.2531,322.2277,366.5573,387.2461,413.7523
499.8737,369.4821,366.2708,422.6424,420.0639
455.6143,366.8872,319.259,388.7665,397.097
462.3415,365.0214,333.6517,414.2617,399.0053
496.9667,405.868,376.1019,430.2225,425.7946
465.9224,374.3496,385.2919,418.6329,424.4287
495.5714,400.3717,411.859,397.1513,446.1964
487.5136,381.5544,369.2422,434.9245,425.2132
440.1277,326.1553,352.9972,397.4882,386.9023
469.6912,365.2233,371.3522,412.303,422.2129
430.0926,321.9024,327.0151,370.5771,375.5135
424.5729,330.438,327.6584,374.6609,361.5985
437.5085,317.5007,319.0987,361.786,354.7636
496.3665,392.1555,383.061,426.3697,455.2396
435.7038,348.3663,358.1858,400.8952,401.1538
448.3303,362.8542,330.6649,392.3317,382.8366
444.0168,329.1558,364.6365,397.7736,394.3777
452.4818,309.6226,319.9863,393.9966,366.21
462.046,350.7855,384.5562,422.7216,422.1762
434.2584,324.0853,325.1735,372.5439,362.8649
456.5281,355.8558,339.2208,378.0407,408.5327
459.2996,379.5372,389.4639,401.5501,432.2728
536.5187,400.3552,432.3007,481.9069,487.4217
438.6643,323.5391,356.9341,377.7787,363.6441
471.6714,332.5831,349.4778,418.5694,401.611
483.1181,389.3701,404.1056,430.1395,443.4807
439.3432,357.7977,346.7387,400.8085,393.2259
464.4552,356.7306,346.0508,408.483,416.9905
450.9546,361.87,351.9111,375.6373,375.0033
419.9854,298.4673,349.7564,378.1968,362.7622
423.715,305.6148,321.6629,343.3281,372.9392
453.9191,341.8517,340.2825,391.9826,367.3634
475.9606,333.3963,383.7252,420.8535,442.7177
434.9079,311.545,320.4567,383.3475,351.8649
483.4438,364.8927,371.7765,423.6035,418.8145
435.3278,335.251,364.6051,395.3098,378.5701
445.0952,341.6282,318.3247,399.5769,376.9699
459.4034,346.379,349.7983,413.3806,421.2738
418.2358,315.9723,326.0327,360.8263,352.2693
456.1915,325.5511,337.6262,390.7219,378.3308
441.6017,341.4171,354.4101,397.838,374.9442
429.6459,343.6058,351.4288,385.0223,362.8293
483.2735,359.7684,381.3976,437.6536,383.8192
451.0349,339.4299,353.6715,416.3526,416.8816
506.2167,354.3303,389.7557,433.0951,428.3278
508.6496,414.6295,383.573,441.0295,472.2322
438.5838,301.5815,354.725,393.3689,389.6444
431.9383,298.539,325.6677,371.8147,340.0684
484.1028,351.6561,359.6587,404.2998,415.9661
454.8088,329.242,370.1248,388.453,393.9381
427.5952,338.3312,300.9234,374.0615,378.1079
498.3453,377.1431,402.1684,424.366,413.1533
458.1401,324.5937,337.3102,418.5244,428.0211
462.2081,338.2451,333.5752,423.2923,422.0938
512.4819,391.756,431.4127,473.5175,467.0352
421.5642,314.3381,310.1277,364.7576,364.2108
433.5541,329.725,362.8919,387.9634,382.8157
453.7995,331.2509,331.4746,377.866,390.6278
428.1317,329.4908,315.5931,375.2569,384.5994
455.775,360.6763,379.0387,398.8996,377.3724
442.8023,320.0018,335.2966,389.6007,406.7383
439.6771,347.0652,374.5915,401.2628,404.6225
483.2887,372.6987,377.793,442.8763,410.0017
433.4208,309.4803,351.0071,374.951,370.9488
495.5895,357.3361,421.5888,449.332,439.3778
470.7346,333.0188,388.4503,405.54,409.2809
482.9139,348.432,370.7797,419.1896,423.2052
502.9089,359.4811,386.5399,441.2458,433.9772
447.2327,332.3004,324.4518,401.0701,409.5321
435.3099,348.4651,332.0661,384.6996,374.8383
434.2247,328.5211,335.6966,383.3699,383.2862
456.245,317.936,362.5753,398.8666,400.2674
452.5706,344.8887,375.458,401.6089,406.7541
438.472,330.478,346.0955,392.0366,389.8949
495.5142,390.1637,424.8041,429.7478,455.5781
430.4319,298.5057,307.9987,364.7234,348.7738
438.7897,333.0148,340.4267,406.916,390.794
450.2979,361.4186,355.9713,374.3664,386.0854
479.8662,368.3488,356.2017,421.7585,395.5887
445.4515,333.5927,352.9263,391.693,370.0721
429.1164,341.6252,333.9354,404.4076,391.4497
474.8398,355.6086,359.3608,395.2245,401.1201
410.4967,287.3495,328.2673,358.3276,346.0169
376.8867,282.4384,276.2751,330.702,339.5158
434.1879,312.7483,335.9941,374.8897,385.4613
504.3718,403.5652,423.3516,447.5885,462.4259
495.2145,356.5354,383.5108,445.1125,425.2054
497.0584,366.673,357.4224,434.0432,426.1739
451.8745,326.4391,350.3388,393.5644,392.8588
463.986,320.8495,352.1812,390.55,395.9133
482.5877,379.0096,387.4746,425.6667,417.1139
462.073,378.6241,358.6597,391.8635,390.0091
453.36,347.8643,374.9001,410.5958,373.5441
438.8221,331.482,361.7595,385.0438,355.8697
512.0133,378.4774,376.2524,447.0389,427.0076
446.5565,312.2171,384.8049,404.5431,369.1085
468.8139,331.434,389.357,408.1992,394.7945
452.0629,349.685,329.0511,411.3764,374.6238
430.3656,327.5055,338.6646,383.5321,388.3528
452.314,316.5164,344.8016,413.8021,388.9743
444.5122,366.792,336.7829,417.5479,395.4677
459.1009,329.3237,386.1096,418.0306,409.3685
464.4406,338.3074,380.4126,420.174,431.4381
485.2874,352.3325,370.6594,434.8194,419.7757
451.1497,354.4161,348.1935,383.255,394.2224
455.5174,317.7316,351.6002,397.3513,381.5706
474.9966,376.2128,375.8644,431.2965,406.2453
407.6273,276.7201,293.9881,357.4689,318.1987
508.7722,359.6062,393.8855,454.7308,437.9113
473.9717,342.2456,346.8056,413.9922,402.9885
460.1022,341.0026,385.0352,425.6427,423.7699
469.9611,327.7316,336.6217,390.1654,374.2256
394.1976,300.6642,293.4747,333.2127,351.5819
463.602,333.7081,378.0798,411.2984,402.3802
461.9163,341.6522,337.1012,395.2663,410.761
455.3444,358.0423,372.8556,381.786,414.368
435.2376,328.5993,316.9684,389.843,391.0948
440.0005,341.4524,347.8708,384.1792,379.8392
469.77,326.7062,362.5564,420.833,421.26
441.0098,326.4872,367.3147,401.5005,396.2858
425.7061,340.3238,350.4819,374.8901,374.5253
471.7806,334.6527,367.4137,424.9854,421.5116
423.7837,315.3294,316.1503,362.806,392.8339
423.6682,330.5159,346.6177,366.0023,375.4946
439.7217,339.4112,346.7601,390.1199,373.1473
470.115,375.6796,380.4706,428.8495,429.5389
412.5391,294.1076,292.6783,374.3992,366.5241
493.6499,383.4222,398.8981,406.3054,431.9807
412.0411,321.3637,311.0351,368.2393,354.5364
471.3041,351.9296,360.6013,412.2723,425.2767
459.8547,349.6178,342.5131,405.8877,400.079
395.1032,321.3058,298.0791,352.5096,333.2627
435.4632,322.7945,358.8862,397.8714,382.1481
466.4757,340.2748,344.905,422.9112,405.5531
467.3479,334.6191,329.8464,387.1452,370.9691
419.3541,313.8625,305.1554,333.8424,359.7955
465.4203,347.0675,367.0771,389.3388,394.4968
483.2441,362.2095,358.1654,410.8407,403.4065
457.7617,331.6978,305.4705,392.8763,367.2474
476.1923,347.1428,367.8737,414.2502,419.0594
459.1184,359.9545,369.0827,404.7443,385.9378
431.7262,304.2151,343.2624,383.7143,384.1695
453.5244,363.0223,372.2553,394.2682,389.4452
448.1753,361.4932,361.6244,385.1198,389.963
435.9942,382.4636,347.0787,397.4343,393.9391
448.0656,360.4008,329.3047,402.1311,400.4218
494.1208,365.0953,388.7571,415.7417,417.1234
441.1685,337.5556,367.5828,404.1789,379.8442
453.3154,324.7767,343.2193,391.5475,392.4073
495.5194,367.0493,404.9856,414.7884,426.1135
431.7882,332.4429,302.733,370.651,391.5248
479.5634,329.6207,392.2871,422.8715,419.7957
448.7925,365.8067,351.2234,391.4463,372.016
477.4233,370.9179,352.4804,418.6093,435.8065
432.1099,294.5336,345.6315,379.352,397.9159
483.7808,333.4792,359.6645,422.8959,403.3479
462.6828,346.7414,384.2019,420.5248,408.4565
448.4301,375.6615,369.4623,419.317,415.0854
486.3582,404.9192,383.7483,426.858,450.5894
449.8746,323.2787,370.6411,386.5663,384.0019
447.0965,347.1725,320.2679,388.9314,379.6525
454.2486,353.6647,355.2454,403.2677,402.2209
492.6052,343.4279,341.1328,410.3185,427.5047
433.1082,301.9972,343.1879,392.9172,398.2775
469.6234,350.5859,347.642,409.8886,406.5081
440.9494,330.0011,349.8359,390.0551,396.6176
428.6555,307.7576,330.014,377.4144,380.2432
413.1839,318.932,309.1599,362.8709,350.7599
459.3807,313.2732,352.1473,388.8868,393.2544
438.5177,326.1693,342.6616,360.7542,370.221
448.8118,344.4796,374.2904,395.6669,403.4401
467.0917,348.3111,384.1109,413.49,429.9588
484.5727,382.8819,373.3834,445.2674,446.1023
443.1418,351.115,378.8789,391.3324,414.2835
499.4055,401.2941,411.3423,467.1837,429.6627
444.7551,321.0285,342.531,394.8887,399.9444
457.5023,330.3397,356.2262,413.2424,390.8478
470.7878,359.3469,339.3733,420.6798,410.2368
479.7193,325.0151,365.5184,414.3381,422.7075
446.5602,334.4617,368.3581,388.131,396.3648
435.1409,324.6343,344.5495,384.4369,384.7956
437.4365,302.3196,327.2737,383.5458,388.3008
494.5015,379.1251,394.5176,427.4738,370.9422
454.0245,379.9193,366.358,410.5267,407.1121
405.7085,305.9344,313.2342,367.9414,350.9297
458.665,349.7857,378.5778,418.4181,398.2808
456.3835,350.1172,373.9246,398.9047,387.3208
452.907,318.092,366.3471,409.544,410.2499
432.1286,352.4301,344.1634,391.2301,383.8985
451.6833,366.7102,373.5681,390.1867,417.2885
463.2388,357.7758,359.771,403.5296,424.0386
454.8986,309.2901,384.3563,407.0822,415.6671
503.0024,375.7991,405.9424,420.7249,417.0286
468.6412,371.1839,389.017,427.0097,410.9609
430.9015,315.5233,344.3044,374.5755,363.7244
473.6198,374.9449,330.8381,411.5735,417.2665
437.3368,319.3572,332.806,368.5368,369.0032
425.5421,310.2851,316.0629,386.1604,366.0325
476.9593,334.5175,360.6564,420.358,414.3482
474.9856,385.2051,357.7355,417.2324,415.5216
468.52,325.0388,335.3514,428.1913,408.2186
493.6434,371.596,399.5919,441.9625,428.0437
412.9701,319.1018,343.4264,368.3463,370.2238
498.446,355.415,387.1567,432.7342,406.5061
453.203,318.7558,370.9771,398.1325,403.0968
488.9019,361.0487,390.0086,411.7658,437.1357
466.1732,320.4633,375.0783,407.1039,424.4405
473.0504,348.3437,359.789,393.3848,405.1973
465.5786,342.116,351.267,411.1543,418.4393
420.5188,332.5642,351.7646,384.6179,381.4323
456.4117,343.3646,352.0971,360.1308,385.1414
465.7503,341.2553,345.8556,416.9788,397.9794
444.037,295.6675,365.9147,402.0317,408.8218
401.3506,310.043,274.9929,336.852,334.2351
440.5451,328.3369,362.8968,387.3686,397.5046
463.634,340.1514,344.8498,410.4144,410.4171
471.6491,376.5179,337.9701,400.8303,391.5837
486.6404,359.4806,382.513,399.3133,403.7057
456.8232,342.888,365.6565,415.4711,420.8468
488.8229,377.1719,412.9559,453.7169,457.1089
478.762,330.8375,374.3263,402.9193,404.587
421.8938,316.3794,321.8414,376.4436,387.0101
408.1199,296.6566,334.8991,371.7229,349.9236
483.1028,390.6498,398.0438,440.7929,449.9197
437.6807,313.9245,341.7826,366.0532,371.9767
496.8065,368.1734,380.5255,433.0317,439.8986
461.3085,328.8714,346.7149,403.4071,403.4227
